time_period,cart_session_id,order_id,items_purchased,price_usd
"A. Pre_Cross_Sell",130923,7161,1,49.99
"A. Pre_Cross_Sell",130939,7162,1,59.99
"A. Pre_Cross_Sell",130945,7163,1,49.99
"A. Pre_Cross_Sell",130946,7164,1,49.99
"A. Pre_Cross_Sell",130950,7165,1,49.99
"A. Pre_Cross_Sell",130952,7166,1,49.99
"A. Pre_Cross_Sell",130990,7167,1,49.99
"A. Pre_Cross_Sell",130995,7168,1,49.99
"A. Pre_Cross_Sell",131012,7169,1,49.99
"A. Pre_Cross_Sell",131025,7170,1,49.99
"A. Pre_Cross_Sell",131038,7171,1,49.99
"A. Pre_Cross_Sell",131080,7172,1,49.99
"A. Pre_Cross_Sell",131084,7173,1,49.99
"A. Pre_Cross_Sell",131096,7174,1,49.99
"A. Pre_Cross_Sell",131110,7175,1,49.99
"A. Pre_Cross_Sell",131136,7176,1,49.99
"A. Pre_Cross_Sell",131167,7177,1,49.99
"A. Pre_Cross_Sell",131191,7178,1,49.99
"A. Pre_Cross_Sell",131213,7179,1,49.99
"A. Pre_Cross_Sell",131222,7180,1,49.99
"A. Pre_Cross_Sell",131223,7181,1,59.99
"A. Pre_Cross_Sell",131237,7182,1,59.99
"A. Pre_Cross_Sell",131288,7183,1,49.99
"A. Pre_Cross_Sell",131311,7184,1,49.99
"A. Pre_Cross_Sell",131327,7185,1,49.99
"A. Pre_Cross_Sell",131342,7186,1,49.99
"A. Pre_Cross_Sell",131346,7187,1,49.99
"A. Pre_Cross_Sell",131347,7188,1,49.99
"A. Pre_Cross_Sell",131351,7189,1,49.99
"A. Pre_Cross_Sell",131363,7190,1,49.99
"A. Pre_Cross_Sell",131372,7191,1,49.99
"A. Pre_Cross_Sell",131382,7193,1,59.99
"A. Pre_Cross_Sell",131390,7192,1,49.99
"A. Pre_Cross_Sell",131424,7194,1,49.99
"A. Pre_Cross_Sell",131459,7195,1,49.99
"A. Pre_Cross_Sell",131479,7196,1,49.99
"A. Pre_Cross_Sell",131494,7197,1,49.99
"A. Pre_Cross_Sell",131500,7198,1,49.99
"A. Pre_Cross_Sell",131509,7199,1,59.99
"A. Pre_Cross_Sell",131524,7200,1,49.99
"A. Pre_Cross_Sell",131544,7201,1,49.99
"A. Pre_Cross_Sell",131548,7202,1,49.99
"A. Pre_Cross_Sell",131552,7203,1,49.99
"A. Pre_Cross_Sell",131558,7204,1,49.99
"A. Pre_Cross_Sell",131559,7205,1,49.99
"A. Pre_Cross_Sell",131564,7206,1,59.99
"A. Pre_Cross_Sell",131566,7207,1,49.99
"A. Pre_Cross_Sell",131581,7208,1,49.99
"A. Pre_Cross_Sell",131586,7209,1,59.99
"A. Pre_Cross_Sell",131603,7210,1,59.99
"A. Pre_Cross_Sell",131625,7211,1,49.99
"A. Pre_Cross_Sell",131645,7212,1,49.99
"A. Pre_Cross_Sell",131646,7213,1,49.99
"A. Pre_Cross_Sell",131663,7214,1,49.99
"A. Pre_Cross_Sell",131678,7215,1,49.99
"A. Pre_Cross_Sell",131682,7216,1,49.99
"A. Pre_Cross_Sell",131688,7217,1,59.99
"A. Pre_Cross_Sell",131697,7218,1,49.99
"A. Pre_Cross_Sell",131711,7219,1,59.99
"A. Pre_Cross_Sell",131712,7220,1,49.99
"A. Pre_Cross_Sell",131714,7221,1,49.99
"A. Pre_Cross_Sell",131725,7222,1,49.99
"A. Pre_Cross_Sell",131738,7223,1,49.99
"A. Pre_Cross_Sell",131746,7224,1,49.99
"A. Pre_Cross_Sell",131748,7225,1,49.99
"A. Pre_Cross_Sell",131763,7226,1,49.99
"A. Pre_Cross_Sell",131776,7227,1,49.99
"A. Pre_Cross_Sell",131780,7228,1,49.99
"A. Pre_Cross_Sell",131805,7229,1,49.99
"A. Pre_Cross_Sell",131853,7230,1,49.99
"A. Pre_Cross_Sell",131893,7231,1,49.99
"A. Pre_Cross_Sell",131901,7232,1,49.99
"A. Pre_Cross_Sell",131914,7233,1,49.99
"A. Pre_Cross_Sell",131970,7234,1,49.99
"A. Pre_Cross_Sell",132012,7235,1,49.99
"A. Pre_Cross_Sell",132033,7236,1,49.99
"A. Pre_Cross_Sell",132043,7237,1,49.99
"A. Pre_Cross_Sell",132057,7238,1,49.99
"A. Pre_Cross_Sell",132077,7239,1,49.99
"A. Pre_Cross_Sell",132078,7240,1,49.99
"A. Pre_Cross_Sell",132090,7241,1,49.99
"A. Pre_Cross_Sell",132093,7242,1,49.99
"A. Pre_Cross_Sell",132118,7243,1,59.99
"A. Pre_Cross_Sell",132119,7244,1,59.99
"A. Pre_Cross_Sell",132130,7245,1,49.99
"A. Pre_Cross_Sell",132143,7246,1,49.99
"A. Pre_Cross_Sell",132152,7247,1,49.99
"A. Pre_Cross_Sell",132158,7248,1,49.99
"A. Pre_Cross_Sell",132163,7249,1,59.99
"A. Pre_Cross_Sell",132171,7250,1,49.99
"A. Pre_Cross_Sell",132167,7251,1,49.99
"A. Pre_Cross_Sell",132173,7252,1,49.99
"A. Pre_Cross_Sell",132174,7253,1,49.99
"A. Pre_Cross_Sell",132180,7254,1,49.99
"A. Pre_Cross_Sell",132189,7255,1,49.99
"A. Pre_Cross_Sell",132191,7256,1,49.99
"A. Pre_Cross_Sell",132202,7257,1,49.99
"A. Pre_Cross_Sell",132207,7258,1,49.99
"A. Pre_Cross_Sell",132240,7259,1,49.99
"A. Pre_Cross_Sell",132248,7260,1,49.99
"A. Pre_Cross_Sell",132266,7261,1,49.99
"A. Pre_Cross_Sell",132281,7262,1,49.99
"A. Pre_Cross_Sell",132304,7263,1,59.99
"A. Pre_Cross_Sell",132318,7264,1,49.99
"A. Pre_Cross_Sell",132329,7265,1,49.99
"A. Pre_Cross_Sell",132359,7266,1,49.99
"A. Pre_Cross_Sell",132363,7267,1,49.99
"A. Pre_Cross_Sell",132372,7268,1,49.99
"A. Pre_Cross_Sell",132382,7269,1,49.99
"A. Pre_Cross_Sell",132385,7270,1,49.99
"A. Pre_Cross_Sell",132407,7271,1,49.99
"A. Pre_Cross_Sell",132428,7272,1,49.99
"A. Pre_Cross_Sell",132437,7273,1,49.99
"A. Pre_Cross_Sell",132460,7274,1,59.99
"A. Pre_Cross_Sell",132473,7275,1,59.99
"A. Pre_Cross_Sell",132546,7276,1,49.99
"A. Pre_Cross_Sell",132562,7277,1,49.99
"A. Pre_Cross_Sell",132574,7278,1,49.99
"A. Pre_Cross_Sell",132619,7279,1,49.99
"A. Pre_Cross_Sell",132622,7280,1,49.99
"A. Pre_Cross_Sell",132631,7281,1,49.99
"A. Pre_Cross_Sell",132640,7282,1,49.99
"A. Pre_Cross_Sell",132641,7283,1,59.99
"A. Pre_Cross_Sell",132649,7284,1,49.99
"A. Pre_Cross_Sell",132656,7285,1,49.99
"A. Pre_Cross_Sell",132664,7286,1,49.99
"A. Pre_Cross_Sell",132698,7287,1,49.99
"A. Pre_Cross_Sell",132703,7289,1,49.99
"A. Pre_Cross_Sell",132700,7288,1,49.99
"A. Pre_Cross_Sell",132739,7290,1,49.99
"A. Pre_Cross_Sell",132750,7291,1,49.99
"A. Pre_Cross_Sell",132758,7292,1,49.99
"A. Pre_Cross_Sell",132760,7293,1,49.99
"A. Pre_Cross_Sell",132762,7294,1,49.99
"A. Pre_Cross_Sell",132775,7295,1,49.99
"A. Pre_Cross_Sell",132797,7296,1,49.99
"B. Post_Cross_Sell",132808,7297,1,49.99
"B. Post_Cross_Sell",132853,7298,1,49.99
"B. Post_Cross_Sell",132861,7299,1,49.99
"B. Post_Cross_Sell",132876,7300,2,109.98
"B. Post_Cross_Sell",132882,7301,1,49.99
"B. Post_Cross_Sell",132965,7302,2,109.98
"B. Post_Cross_Sell",132969,7303,1,49.99
"B. Post_Cross_Sell",132986,7304,1,49.99
"B. Post_Cross_Sell",133033,7305,1,49.99
"B. Post_Cross_Sell",133032,7306,1,49.99
"B. Post_Cross_Sell",133037,7307,1,59.99
"B. Post_Cross_Sell",133042,7308,1,49.99
"B. Post_Cross_Sell",133090,7309,1,59.99
"B. Post_Cross_Sell",133099,7310,2,109.98
"B. Post_Cross_Sell",133132,7311,1,49.99
"B. Post_Cross_Sell",133137,7312,1,49.99
"B. Post_Cross_Sell",133155,7313,1,49.99
"B. Post_Cross_Sell",133156,7314,1,59.99
"B. Post_Cross_Sell",133173,7315,1,59.99
"B. Post_Cross_Sell",133185,7316,1,49.99
"B. Post_Cross_Sell",133204,7317,1,59.99
"B. Post_Cross_Sell",133209,7318,1,49.99
"B. Post_Cross_Sell",133213,7319,1,59.99
"B. Post_Cross_Sell",133214,7320,1,49.99
"B. Post_Cross_Sell",133217,7321,1,59.99
"B. Post_Cross_Sell",133258,7322,1,49.99
"B. Post_Cross_Sell",133261,7323,1,49.99
"B. Post_Cross_Sell",133268,7324,1,49.99
"B. Post_Cross_Sell",133276,7325,1,59.99
"B. Post_Cross_Sell",133281,7326,1,49.99
"B. Post_Cross_Sell",133291,7327,1,49.99
"B. Post_Cross_Sell",133302,7328,1,59.99
"B. Post_Cross_Sell",133301,7329,1,59.99
"B. Post_Cross_Sell",133308,7330,1,49.99
"B. Post_Cross_Sell",133321,7331,1,49.99
"B. Post_Cross_Sell",133346,7332,1,49.99
"B. Post_Cross_Sell",133375,7333,1,59.99
"B. Post_Cross_Sell",133382,7334,1,49.99
"B. Post_Cross_Sell",133400,7335,1,49.99
"B. Post_Cross_Sell",133407,7336,1,49.99
"B. Post_Cross_Sell",133445,7337,1,49.99
"B. Post_Cross_Sell",133451,7338,1,49.99
"B. Post_Cross_Sell",133453,7339,1,49.99
"B. Post_Cross_Sell",133456,7340,1,49.99
"B. Post_Cross_Sell",133463,7341,1,49.99
"B. Post_Cross_Sell",133464,7342,1,49.99
"B. Post_Cross_Sell",133470,7343,1,49.99
"B. Post_Cross_Sell",133475,7344,1,49.99
"B. Post_Cross_Sell",133481,7347,1,49.99
"B. Post_Cross_Sell",133480,7345,1,59.99
"B. Post_Cross_Sell",133486,7346,1,49.99
"B. Post_Cross_Sell",133487,7348,1,59.99
"B. Post_Cross_Sell",133509,7349,1,49.99
"B. Post_Cross_Sell",133528,7350,1,49.99
"B. Post_Cross_Sell",133545,7351,1,59.99
"B. Post_Cross_Sell",133588,7352,2,109.98
"B. Post_Cross_Sell",133612,7353,1,59.99
"B. Post_Cross_Sell",133639,7354,1,49.99
"B. Post_Cross_Sell",133650,7355,1,49.99
"B. Post_Cross_Sell",133692,7356,1,49.99
"B. Post_Cross_Sell",133702,7357,1,49.99
"B. Post_Cross_Sell",133707,7358,1,59.99
"B. Post_Cross_Sell",133711,7359,1,49.99
"B. Post_Cross_Sell",133716,7360,1,59.99
"B. Post_Cross_Sell",133729,7361,1,49.99
"B. Post_Cross_Sell",133741,7362,1,49.99
"B. Post_Cross_Sell",133742,7363,1,49.99
"B. Post_Cross_Sell",133766,7364,1,49.99
"B. Post_Cross_Sell",133799,7365,1,49.99
"B. Post_Cross_Sell",133802,7366,1,49.99
"B. Post_Cross_Sell",133824,7367,1,49.99
"B. Post_Cross_Sell",133843,7368,1,49.99
"B. Post_Cross_Sell",133846,7369,1,49.99
"B. Post_Cross_Sell",133862,7370,1,49.99
"B. Post_Cross_Sell",133928,7371,1,49.99
"B. Post_Cross_Sell",133937,7372,1,49.99
"B. Post_Cross_Sell",133950,7373,1,49.99
"B. Post_Cross_Sell",133968,7374,1,49.99
"B. Post_Cross_Sell",133972,7375,1,49.99
"B. Post_Cross_Sell",133996,7376,2,109.98
"B. Post_Cross_Sell",134001,7377,2,109.98
"B. Post_Cross_Sell",134017,7378,1,49.99
"B. Post_Cross_Sell",134031,7379,1,49.99
"B. Post_Cross_Sell",134087,7380,1,49.99
"B. Post_Cross_Sell",134112,7381,1,49.99
"B. Post_Cross_Sell",134125,7382,1,49.99
"B. Post_Cross_Sell",134149,7383,1,49.99
"B. Post_Cross_Sell",134162,7384,1,49.99
"B. Post_Cross_Sell",134165,7385,1,49.99
"B. Post_Cross_Sell",134170,7387,1,49.99
"B. Post_Cross_Sell",134171,7386,1,49.99
"B. Post_Cross_Sell",134176,7388,1,49.99
"B. Post_Cross_Sell",134214,7389,1,49.99
"B. Post_Cross_Sell",134217,7390,1,49.99
"B. Post_Cross_Sell",134238,7391,1,49.99
"B. Post_Cross_Sell",134275,7392,1,59.99
"B. Post_Cross_Sell",134276,7393,1,49.99
"B. Post_Cross_Sell",134290,7394,1,49.99
"B. Post_Cross_Sell",134315,7395,1,49.99
"B. Post_Cross_Sell",134323,7396,1,49.99
"B. Post_Cross_Sell",134325,7397,1,49.99
"B. Post_Cross_Sell",134347,7398,1,49.99
"B. Post_Cross_Sell",134353,7399,1,49.99
"B. Post_Cross_Sell",134373,7400,1,49.99
"B. Post_Cross_Sell",134424,7401,1,49.99
"B. Post_Cross_Sell",134426,7402,1,49.99
"B. Post_Cross_Sell",134452,7403,1,49.99
"B. Post_Cross_Sell",134469,7404,1,49.99
"B. Post_Cross_Sell",134497,7405,1,49.99
"B. Post_Cross_Sell",134515,7406,1,59.99
"B. Post_Cross_Sell",134521,7407,1,49.99
"B. Post_Cross_Sell",134543,7408,1,49.99
"B. Post_Cross_Sell",134552,7409,1,59.99
"B. Post_Cross_Sell",134560,7410,1,49.99
"B. Post_Cross_Sell",134577,7411,1,49.99
"B. Post_Cross_Sell",134578,7412,1,49.99
"B. Post_Cross_Sell",134595,7413,1,49.99
"B. Post_Cross_Sell",134599,7414,1,59.99
"B. Post_Cross_Sell",134600,7415,1,49.99
"B. Post_Cross_Sell",134609,7416,1,49.99
"B. Post_Cross_Sell",134657,7417,1,59.99
"B. Post_Cross_Sell",134738,7418,1,49.99
"B. Post_Cross_Sell",134739,7419,1,49.99
"B. Post_Cross_Sell",134796,7420,1,49.99
"B. Post_Cross_Sell",134802,7422,1,49.99
"B. Post_Cross_Sell",134803,7421,1,49.99
"B. Post_Cross_Sell",134830,7423,1,49.99
"B. Post_Cross_Sell",134837,7424,1,49.99
"B. Post_Cross_Sell",134847,7425,1,49.99
"B. Post_Cross_Sell",134846,7426,1,49.99
"B. Post_Cross_Sell",134874,7427,1,49.99
"B. Post_Cross_Sell",134880,7428,1,59.99
"B. Post_Cross_Sell",134885,7429,1,49.99
"B. Post_Cross_Sell",134887,7430,1,49.99
"B. Post_Cross_Sell",134894,7431,1,49.99
"B. Post_Cross_Sell",134916,7432,1,49.99
"B. Post_Cross_Sell",134929,7433,1,49.99
"B. Post_Cross_Sell",134927,7434,2,109.98
"B. Post_Cross_Sell",134938,7435,1,59.99
"B. Post_Cross_Sell",134947,7436,1,49.99
"B. Post_Cross_Sell",134954,7437,1,49.99
"B. Post_Cross_Sell",134959,7438,1,49.99
"B. Post_Cross_Sell",134966,7439,1,49.99
"B. Post_Cross_Sell",134980,7440,1,49.99
"B. Post_Cross_Sell",135004,7441,1,49.99
"B. Post_Cross_Sell",135029,7442,1,49.99
"B. Post_Cross_Sell",135031,7443,1,49.99
"B. Post_Cross_Sell",135038,7444,1,49.99
"B. Post_Cross_Sell",135042,7445,1,49.99
"B. Post_Cross_Sell",135047,7446,1,49.99
"B. Post_Cross_Sell",135080,7447,1,59.99
"B. Post_Cross_Sell",135103,7448,1,49.99
"B. Post_Cross_Sell",135131,7449,1,59.99
"B. Post_Cross_Sell",135145,7450,1,49.99
"B. Post_Cross_Sell",135159,7451,1,49.99
"B. Post_Cross_Sell",135180,7452,1,59.99
"B. Post_Cross_Sell",135191,7453,1,49.99
"B. Post_Cross_Sell",135193,7454,1,49.99
"B. Post_Cross_Sell",135202,7455,1,49.99
"B. Post_Cross_Sell",135216,7456,1,49.99
"B. Post_Cross_Sell",135230,7457,1,49.99
"B. Post_Cross_Sell",135236,7458,1,49.99
"B. Post_Cross_Sell",135239,7459,1,59.99
"B. Post_Cross_Sell",135276,7460,1,49.99
"B. Post_Cross_Sell",135285,7461,1,49.99
"B. Post_Cross_Sell",135288,7462,1,49.99
"B. Post_Cross_Sell",135291,7463,1,49.99
"B. Post_Cross_Sell",135304,7464,1,49.99
"B. Post_Cross_Sell",135346,7465,1,49.99
"B. Post_Cross_Sell",135349,7466,1,49.99
"B. Post_Cross_Sell",135371,7467,1,49.99
"B. Post_Cross_Sell",135391,7470,1,49.99
"B. Post_Cross_Sell",135392,7468,1,49.99
"B. Post_Cross_Sell",135393,7469,1,49.99
"B. Post_Cross_Sell",135400,7471,1,49.99
"B. Post_Cross_Sell",135407,7472,1,59.99
"B. Post_Cross_Sell",135414,7473,1,49.99
"B. Post_Cross_Sell",135433,7474,2,109.98
"B. Post_Cross_Sell",135432,7475,1,59.99
"B. Post_Cross_Sell",135442,7476,1,59.99
"B. Post_Cross_Sell",135491,7477,1,59.99
"B. Post_Cross_Sell",135492,7478,1,49.99
"B. Post_Cross_Sell",135494,7479,1,49.99
"B. Post_Cross_Sell",135510,7480,1,49.99
"B. Post_Cross_Sell",135530,7481,1,49.99
"B. Post_Cross_Sell",135534,7482,1,59.99
"B. Post_Cross_Sell",135555,7483,1,49.99
"B. Post_Cross_Sell",135556,7484,1,49.99
"B. Post_Cross_Sell",135565,7485,1,49.99
"B. Post_Cross_Sell",135617,7486,1,49.99
"B. Post_Cross_Sell",135636,7487,1,49.99
"B. Post_Cross_Sell",135646,7488,1,49.99
"B. Post_Cross_Sell",135667,7489,1,49.99
"B. Post_Cross_Sell",135673,7490,2,109.98
"B. Post_Cross_Sell",135693,7491,1,49.99
"B. Post_Cross_Sell",135707,7492,1,49.99
"B. Post_Cross_Sell",135711,7493,1,49.99
"B. Post_Cross_Sell",135713,7494,1,49.99
"B. Post_Cross_Sell",135729,7495,1,59.99
"B. Post_Cross_Sell",135742,7496,1,49.99
"B. Post_Cross_Sell",135774,7497,1,49.99
"B. Post_Cross_Sell",135777,7498,1,49.99
"B. Post_Cross_Sell",135803,7499,1,49.99
"B. Post_Cross_Sell",135817,7500,1,49.99
"B. Post_Cross_Sell",135850,7501,1,49.99
"B. Post_Cross_Sell",135861,7502,1,59.99
"B. Post_Cross_Sell",135913,7503,1,49.99
"B. Post_Cross_Sell",135915,7504,1,49.99
"B. Post_Cross_Sell",135923,7505,1,49.99
"B. Post_Cross_Sell",135925,7506,1,49.99
"B. Post_Cross_Sell",135932,7507,2,109.98
"B. Post_Cross_Sell",135963,7508,1,49.99
"B. Post_Cross_Sell",135965,7509,1,49.99
"B. Post_Cross_Sell",135967,7510,1,59.99
"B. Post_Cross_Sell",135973,7511,1,59.99
"B. Post_Cross_Sell",135989,7512,1,49.99
"B. Post_Cross_Sell",136007,7513,1,59.99
"B. Post_Cross_Sell",136015,7514,1,49.99
"B. Post_Cross_Sell",136129,7515,2,109.98
"B. Post_Cross_Sell",136155,7516,1,49.99
"B. Post_Cross_Sell",136176,7517,1,49.99
"B. Post_Cross_Sell",136186,7518,1,49.99
"B. Post_Cross_Sell",136200,7520,1,49.99
"B. Post_Cross_Sell",136197,7519,1,49.99
"B. Post_Cross_Sell",136203,7521,1,49.99
"B. Post_Cross_Sell",136212,7522,1,49.99
"B. Post_Cross_Sell",136217,7523,1,49.99
"B. Post_Cross_Sell",136238,7524,1,49.99
"B. Post_Cross_Sell",136242,7525,1,49.99
"B. Post_Cross_Sell",136266,7526,2,109.98
"B. Post_Cross_Sell",136278,7527,1,49.99
"B. Post_Cross_Sell",136277,7528,1,49.99
"B. Post_Cross_Sell",136293,7529,1,49.99
"B. Post_Cross_Sell",136296,7530,1,59.99
"B. Post_Cross_Sell",136302,7531,1,49.99
"B. Post_Cross_Sell",136310,7532,1,49.99
"B. Post_Cross_Sell",136317,7533,1,49.99
"B. Post_Cross_Sell",136365,7534,1,49.99
"B. Post_Cross_Sell",136403,7535,1,49.99
"B. Post_Cross_Sell",136421,7536,1,49.99
"B. Post_Cross_Sell",136422,7537,1,49.99
"B. Post_Cross_Sell",136532,7538,1,49.99
"B. Post_Cross_Sell",136539,7539,2,109.98
"B. Post_Cross_Sell",136544,7540,1,59.99
"B. Post_Cross_Sell",136545,7541,1,49.99
"B. Post_Cross_Sell",136556,7542,1,49.99
"B. Post_Cross_Sell",136568,7543,1,59.99
"B. Post_Cross_Sell",136570,7544,1,49.99
"B. Post_Cross_Sell",136582,7545,1,49.99
"B. Post_Cross_Sell",136602,7546,1,49.99
"B. Post_Cross_Sell",136604,7547,1,49.99
"B. Post_Cross_Sell",136609,7548,1,49.99
"B. Post_Cross_Sell",136614,7549,1,49.99
"B. Post_Cross_Sell",136622,7550,2,109.98
"B. Post_Cross_Sell",136625,7551,1,49.99
"B. Post_Cross_Sell",136628,7552,1,49.99
"B. Post_Cross_Sell",136633,7553,1,49.99
"B. Post_Cross_Sell",136642,7554,1,49.99
"B. Post_Cross_Sell",136662,7555,1,49.99
"B. Post_Cross_Sell",136670,7556,1,49.99
"B. Post_Cross_Sell",136702,7557,1,49.99
"B. Post_Cross_Sell",136719,7558,1,49.99
"B. Post_Cross_Sell",136724,7559,1,49.99
"B. Post_Cross_Sell",136732,7560,2,109.98
"B. Post_Cross_Sell",136742,7561,1,49.99
"B. Post_Cross_Sell",136772,7562,1,49.99
"B. Post_Cross_Sell",136788,7563,1,49.99
"B. Post_Cross_Sell",136797,7564,1,49.99
"B. Post_Cross_Sell",136804,7565,1,59.99
"B. Post_Cross_Sell",136818,7566,1,49.99
"B. Post_Cross_Sell",136845,7568,1,49.99
"B. Post_Cross_Sell",136846,7567,1,59.99
"B. Post_Cross_Sell",136854,7569,1,49.99
"B. Post_Cross_Sell",136931,7570,1,49.99
"B. Post_Cross_Sell",136928,7571,1,49.99
"B. Post_Cross_Sell",136958,7572,1,49.99
"B. Post_Cross_Sell",136974,7573,2,109.98
"B. Post_Cross_Sell",136991,7574,1,49.99
"B. Post_Cross_Sell",137000,7575,1,59.99
"B. Post_Cross_Sell",137013,7576,1,59.99
"B. Post_Cross_Sell",137078,7577,1,49.99
"B. Post_Cross_Sell",137108,7578,1,59.99
"B. Post_Cross_Sell",137118,7579,1,59.99
"B. Post_Cross_Sell",137127,7580,1,49.99
"B. Post_Cross_Sell",137175,7581,1,49.99
"B. Post_Cross_Sell",137215,7582,2,109.98
"B. Post_Cross_Sell",137237,7583,1,49.99
"B. Post_Cross_Sell",137235,7584,1,49.99
"B. Post_Cross_Sell",137283,7585,1,49.99
"B. Post_Cross_Sell",137297,7586,1,49.99
"B. Post_Cross_Sell",137320,7587,1,59.99
"B. Post_Cross_Sell",137322,7589,2,109.98
"B. Post_Cross_Sell",137323,7588,1,49.99
"B. Post_Cross_Sell",137330,7590,1,59.99
"B. Post_Cross_Sell",137359,7591,2,109.98
"B. Post_Cross_Sell",137366,7592,1,49.99
"B. Post_Cross_Sell",137380,7593,1,49.99
"B. Post_Cross_Sell",137403,7594,1,59.99
"B. Post_Cross_Sell",137410,7595,1,49.99
"B. Post_Cross_Sell",137457,7596,2,109.98
"B. Post_Cross_Sell",137463,7597,1,49.99
"B. Post_Cross_Sell",137495,7598,1,59.99
"B. Post_Cross_Sell",137513,7599,1,49.99
"B. Post_Cross_Sell",137530,7600,1,49.99
"B. Post_Cross_Sell",137553,7602,1,49.99
"B. Post_Cross_Sell",137552,7601,1,49.99
"B. Post_Cross_Sell",137566,7603,1,59.99
"B. Post_Cross_Sell",137578,7604,1,59.99
"B. Post_Cross_Sell",137606,7605,1,49.99
"B. Post_Cross_Sell",137617,7606,1,59.99
"B. Post_Cross_Sell",137628,7607,1,49.99
"B. Post_Cross_Sell",137667,7608,1,49.99
"B. Post_Cross_Sell",137671,7609,1,59.99
"B. Post_Cross_Sell",137744,7611,1,49.99
"B. Post_Cross_Sell",137746,7610,1,59.99
"B. Post_Cross_Sell",137766,7612,1,59.99
"B. Post_Cross_Sell",137794,7613,1,49.99
"B. Post_Cross_Sell",137824,7614,1,49.99
"B. Post_Cross_Sell",137843,7615,1,49.99
"B. Post_Cross_Sell",137850,7616,1,49.99
"B. Post_Cross_Sell",137855,7617,1,59.99
"B. Post_Cross_Sell",137857,7618,1,59.99
"B. Post_Cross_Sell",137866,7619,1,49.99
"B. Post_Cross_Sell",137871,7620,1,49.99
"B. Post_Cross_Sell",137879,7621,1,49.99
"B. Post_Cross_Sell",137896,7622,1,59.99
"B. Post_Cross_Sell",137915,7623,1,49.99
"B. Post_Cross_Sell",137955,7624,1,49.99
"B. Post_Cross_Sell",137957,7625,1,49.99
"B. Post_Cross_Sell",138035,7626,1,49.99
"B. Post_Cross_Sell",138037,7627,1,49.99
"B. Post_Cross_Sell",138054,7628,1,49.99
"B. Post_Cross_Sell",138079,7629,1,49.99
"B. Post_Cross_Sell",138082,7630,1,49.99
"B. Post_Cross_Sell",138111,7631,1,59.99
"B. Post_Cross_Sell",138115,7632,1,49.99
"B. Post_Cross_Sell",138141,7634,1,49.99
"B. Post_Cross_Sell",138143,7633,1,49.99
"B. Post_Cross_Sell",138144,7635,1,49.99
"B. Post_Cross_Sell",138145,7636,1,49.99
"B. Post_Cross_Sell",138152,7637,1,49.99
"B. Post_Cross_Sell",138180,7638,1,49.99
"B. Post_Cross_Sell",138185,7639,1,49.99
"B. Post_Cross_Sell",138227,7640,1,49.99
"B. Post_Cross_Sell",138246,7641,1,49.99
"B. Post_Cross_Sell",138264,7642,1,59.99
"B. Post_Cross_Sell",138289,7643,1,49.99
"B. Post_Cross_Sell",138311,7644,1,59.99
"B. Post_Cross_Sell",138314,7645,1,49.99
"B. Post_Cross_Sell",138339,7646,1,49.99
"B. Post_Cross_Sell",138347,7647,1,49.99
"B. Post_Cross_Sell",138359,7648,1,49.99
"B. Post_Cross_Sell",138369,7649,1,59.99
"B. Post_Cross_Sell",138379,7650,1,59.99
"B. Post_Cross_Sell",138386,7651,1,49.99
"B. Post_Cross_Sell",138400,7652,1,49.99
"B. Post_Cross_Sell",138407,7653,1,49.99
"B. Post_Cross_Sell",138417,7654,1,49.99
"B. Post_Cross_Sell",138424,7655,1,49.99
"B. Post_Cross_Sell",138453,7656,1,49.99
"B. Post_Cross_Sell",138458,7657,1,59.99
"B. Post_Cross_Sell",138461,7658,1,49.99
"B. Post_Cross_Sell",138468,7659,1,49.99
"B. Post_Cross_Sell",138513,7660,1,49.99
"B. Post_Cross_Sell",138516,7661,1,49.99
"B. Post_Cross_Sell",138523,7662,1,49.99
"B. Post_Cross_Sell",138529,7663,1,49.99
"B. Post_Cross_Sell",138542,7664,1,49.99
"B. Post_Cross_Sell",138559,7665,1,49.99
"B. Post_Cross_Sell",138558,7666,1,49.99
"B. Post_Cross_Sell",138567,7667,1,49.99
"B. Post_Cross_Sell",138575,7668,1,49.99
"B. Post_Cross_Sell",138584,7669,1,49.99
"B. Post_Cross_Sell",138589,7670,1,49.99
"B. Post_Cross_Sell",138632,7671,1,49.99
"B. Post_Cross_Sell",138642,7672,1,49.99
"B. Post_Cross_Sell",138657,7673,1,49.99
"B. Post_Cross_Sell",138673,7674,1,49.99
"B. Post_Cross_Sell",138690,7675,1,49.99
"B. Post_Cross_Sell",138704,7676,1,49.99
"B. Post_Cross_Sell",138730,7677,2,109.98
"B. Post_Cross_Sell",138749,7678,1,49.99
"B. Post_Cross_Sell",138782,7679,1,49.99
"B. Post_Cross_Sell",138783,7680,1,49.99
"B. Post_Cross_Sell",138787,7681,1,49.99
"B. Post_Cross_Sell",138790,7682,1,49.99
"B. Post_Cross_Sell",138804,7683,1,49.99
"B. Post_Cross_Sell",138812,7684,1,49.99
"B. Post_Cross_Sell",138813,7685,1,49.99
"B. Post_Cross_Sell",138827,7686,1,49.99
"B. Post_Cross_Sell",138838,7687,1,49.99
"B. Post_Cross_Sell",138839,7688,1,49.99
"B. Post_Cross_Sell",138846,7689,1,49.99
"B. Post_Cross_Sell",138871,7690,1,49.99
"B. Post_Cross_Sell",138876,7691,1,49.99
"B. Post_Cross_Sell",138877,7692,1,49.99
