website_session_id,created_at,channel_group
9846,"2012-06-05 13:46:40",paid_nonbrand
9847,"2012-06-05 13:48:27",paid_nonbrand
9848,"2012-06-05 13:49:21",paid_nonbrand
9849,"2012-06-05 13:50:55",paid_nonbrand
9850,"2012-06-05 13:53:05",paid_nonbrand
9851,"2012-06-05 13:58:55",paid_nonbrand
9852,"2012-06-05 14:16:01",paid_nonbrand
9853,"2012-06-05 14:17:17",paid_nonbrand
9854,"2012-06-05 14:35:55",paid_nonbrand
9855,"2012-06-05 14:36:13",paid_nonbrand
9856,"2012-06-05 14:50:15",direct_type_in
9857,"2012-06-05 15:10:15",paid_nonbrand
9858,"2012-06-05 15:10:44",paid_nonbrand
9859,"2012-06-05 15:21:15",paid_nonbrand
9860,"2012-06-05 15:41:01",paid_nonbrand
9861,"2012-06-05 15:51:46",paid_nonbrand
9862,"2012-06-05 15:55:48",paid_nonbrand
9863,"2012-06-05 16:00:12",paid_nonbrand
9864,"2012-06-05 16:05:01",paid_nonbrand
9865,"2012-06-05 16:11:35",paid_nonbrand
9866,"2012-06-05 16:19:18",paid_nonbrand
9867,"2012-06-05 16:25:35",paid_nonbrand
9868,"2012-06-05 16:30:40",paid_nonbrand
9869,"2012-06-05 16:36:28",paid_nonbrand
9870,"2012-06-05 16:38:02",paid_nonbrand
9871,"2012-06-05 16:39:40",paid_nonbrand
9872,"2012-06-05 16:53:02",direct_type_in
9873,"2012-06-05 16:57:49",paid_nonbrand
9874,"2012-06-05 17:02:01",paid_nonbrand
9875,"2012-06-05 17:11:02",paid_nonbrand
9876,"2012-06-05 17:20:46",organic_search
9877,"2012-06-05 17:26:05",paid_nonbrand
9878,"2012-06-05 17:29:52",paid_brand
9879,"2012-06-05 17:31:47",paid_nonbrand
9880,"2012-06-05 17:32:48",paid_nonbrand
9881,"2012-06-05 17:33:40",paid_nonbrand
9882,"2012-06-05 17:41:16",paid_nonbrand
9883,"2012-06-05 17:46:25",paid_nonbrand
9884,"2012-06-05 17:51:02",paid_nonbrand
9885,"2012-06-05 18:30:30",paid_nonbrand
9886,"2012-06-05 18:35:58",paid_nonbrand
9887,"2012-06-05 18:39:17",paid_nonbrand
9888,"2012-06-05 18:50:03",paid_nonbrand
9889,"2012-06-05 18:55:59",paid_nonbrand
9890,"2012-06-05 19:29:40",paid_nonbrand
9891,"2012-06-05 19:29:40",paid_nonbrand
9892,"2012-06-05 19:38:58",paid_brand
9893,"2012-06-05 19:42:23",paid_nonbrand
9894,"2012-06-05 19:52:41",paid_nonbrand
9895,"2012-06-05 19:59:42",paid_nonbrand
9896,"2012-06-05 20:02:16",organic_search
9897,"2012-06-05 20:07:57",paid_nonbrand
9898,"2012-06-05 20:24:29",paid_nonbrand
9899,"2012-06-05 20:51:24",direct_type_in
9900,"2012-06-05 21:04:01",paid_nonbrand
9901,"2012-06-05 21:14:36",paid_nonbrand
9902,"2012-06-05 21:15:20",organic_search
9903,"2012-06-05 21:23:47",paid_nonbrand
9904,"2012-06-05 22:04:33",paid_nonbrand
9905,"2012-06-05 22:14:14",paid_nonbrand
9906,"2012-06-05 23:00:16",paid_nonbrand
9907,"2012-06-05 23:10:48",paid_nonbrand
9908,"2012-06-05 23:23:49",paid_nonbrand
9909,"2012-06-05 23:24:41",paid_nonbrand
9910,"2012-06-05 23:28:58",paid_nonbrand
9911,"2012-06-05 23:52:46",paid_nonbrand
9912,"2012-06-06 00:00:16",paid_brand
9913,"2012-06-06 00:17:48",paid_nonbrand
9914,"2012-06-06 00:45:56",paid_nonbrand
9915,"2012-06-06 01:08:50",paid_nonbrand
9916,"2012-06-06 01:37:59",paid_nonbrand
9917,"2012-06-06 02:01:46",paid_nonbrand
9918,"2012-06-06 02:06:13",paid_nonbrand
9919,"2012-06-06 02:10:52",paid_nonbrand
9920,"2012-06-06 02:28:07",organic_search
9921,"2012-06-06 03:06:58",paid_nonbrand
9922,"2012-06-06 03:18:19",paid_nonbrand
9923,"2012-06-06 03:32:02",paid_nonbrand
9924,"2012-06-06 03:55:20",paid_nonbrand
9925,"2012-06-06 04:08:50",paid_nonbrand
9926,"2012-06-06 04:14:11",paid_nonbrand
9927,"2012-06-06 04:59:13",paid_brand
9928,"2012-06-06 05:08:28",paid_nonbrand
9929,"2012-06-06 06:44:48",paid_nonbrand
9930,"2012-06-06 07:16:54",paid_nonbrand
9931,"2012-06-06 07:42:05",paid_nonbrand
9932,"2012-06-06 07:56:25",paid_nonbrand
9933,"2012-06-06 08:08:55",paid_nonbrand
9934,"2012-06-06 08:23:03",paid_nonbrand
9935,"2012-06-06 08:36:30",paid_nonbrand
9936,"2012-06-06 08:38:19",paid_nonbrand
9937,"2012-06-06 08:56:38",paid_nonbrand
9938,"2012-06-06 09:03:01",organic_search
9939,"2012-06-06 09:11:37",paid_brand
9940,"2012-06-06 09:15:19",organic_search
9941,"2012-06-06 09:20:35",paid_nonbrand
9942,"2012-06-06 09:21:17",paid_nonbrand
9943,"2012-06-06 09:41:17",paid_nonbrand
9944,"2012-06-06 09:41:57",paid_nonbrand
9945,"2012-06-06 09:43:20",paid_nonbrand
9946,"2012-06-06 09:54:31",paid_nonbrand
9947,"2012-06-06 09:58:44",paid_nonbrand
9948,"2012-06-06 10:09:34",paid_nonbrand
9949,"2012-06-06 10:13:35",direct_type_in
9950,"2012-06-06 10:15:54",paid_brand
9951,"2012-06-06 10:18:51",paid_nonbrand
9952,"2012-06-06 10:29:27",paid_nonbrand
9953,"2012-06-06 10:32:01",paid_nonbrand
9954,"2012-06-06 10:40:52",paid_nonbrand
9955,"2012-06-06 10:43:45",paid_nonbrand
9956,"2012-06-06 10:48:07",paid_nonbrand
9957,"2012-06-06 10:53:15",paid_nonbrand
9958,"2012-06-06 10:54:35",paid_nonbrand
9959,"2012-06-06 10:57:54",paid_nonbrand
9960,"2012-06-06 10:58:38",paid_nonbrand
9961,"2012-06-06 11:08:48",paid_nonbrand
9962,"2012-06-06 11:21:25",paid_nonbrand
9963,"2012-06-06 11:22:24",paid_nonbrand
9964,"2012-06-06 11:35:10",paid_nonbrand
9965,"2012-06-06 11:35:16",direct_type_in
9966,"2012-06-06 11:40:50",direct_type_in
9967,"2012-06-06 11:50:35",paid_nonbrand
9968,"2012-06-06 11:51:51",paid_nonbrand
9969,"2012-06-06 11:53:23",paid_nonbrand
9970,"2012-06-06 11:55:05",direct_type_in
9971,"2012-06-06 11:56:09",paid_nonbrand
9972,"2012-06-06 11:56:56",paid_nonbrand
9973,"2012-06-06 11:57:22",paid_nonbrand
9974,"2012-06-06 12:00:18",paid_nonbrand
9975,"2012-06-06 12:00:35",paid_nonbrand
9976,"2012-06-06 12:00:58",organic_search
9977,"2012-06-06 12:01:33",paid_nonbrand
9978,"2012-06-06 12:10:41",paid_nonbrand
9979,"2012-06-06 12:11:58",paid_nonbrand
9980,"2012-06-06 12:14:57",paid_nonbrand
9981,"2012-06-06 12:20:58",paid_nonbrand
9982,"2012-06-06 12:23:06",paid_nonbrand
9983,"2012-06-06 12:23:20",paid_nonbrand
9984,"2012-06-06 12:30:09",paid_nonbrand
9985,"2012-06-06 12:33:58",paid_nonbrand
9986,"2012-06-06 12:35:20",paid_nonbrand
9987,"2012-06-06 12:37:00",paid_nonbrand
9988,"2012-06-06 12:43:52",paid_nonbrand
9989,"2012-06-06 12:48:08",paid_nonbrand
9990,"2012-06-06 12:49:48",paid_nonbrand
9991,"2012-06-06 12:56:55",direct_type_in
9992,"2012-06-06 13:02:06",paid_nonbrand
9993,"2012-06-06 13:19:28",paid_nonbrand
9994,"2012-06-06 13:22:23",paid_nonbrand
9995,"2012-06-06 13:24:05",paid_nonbrand
9996,"2012-06-06 13:37:54",paid_nonbrand
9997,"2012-06-06 13:42:33",paid_nonbrand
9998,"2012-06-06 13:51:35",paid_nonbrand
9999,"2012-06-06 13:56:38",paid_nonbrand
10000,"2012-06-06 14:04:04",paid_nonbrand
10001,"2012-06-06 14:04:21",paid_nonbrand
10002,"2012-06-06 14:07:46",paid_nonbrand
10003,"2012-06-06 14:11:01",paid_nonbrand
10004,"2012-06-06 14:12:17",paid_nonbrand
10005,"2012-06-06 14:14:15",paid_nonbrand
10006,"2012-06-06 14:15:00",organic_search
10007,"2012-06-06 14:15:48",paid_nonbrand
10008,"2012-06-06 14:42:30",paid_nonbrand
10009,"2012-06-06 14:44:07",paid_nonbrand
10010,"2012-06-06 14:45:56",paid_nonbrand
10011,"2012-06-06 14:51:50",paid_nonbrand
10012,"2012-06-06 14:53:25",paid_brand
10013,"2012-06-06 15:03:55",organic_search
10014,"2012-06-06 15:33:19",paid_nonbrand
10015,"2012-06-06 15:34:14",paid_nonbrand
10016,"2012-06-06 15:47:22",paid_nonbrand
10017,"2012-06-06 16:09:57",paid_nonbrand
10018,"2012-06-06 16:11:22",paid_nonbrand
10019,"2012-06-06 16:22:36",paid_nonbrand
10020,"2012-06-06 16:22:51",paid_nonbrand
10021,"2012-06-06 16:31:59",paid_nonbrand
10022,"2012-06-06 16:34:56",paid_nonbrand
10023,"2012-06-06 16:35:25",paid_nonbrand
10024,"2012-06-06 16:37:11",paid_nonbrand
10025,"2012-06-06 16:38:25",paid_nonbrand
10026,"2012-06-06 16:50:03",paid_nonbrand
10027,"2012-06-06 16:56:44",paid_nonbrand
10028,"2012-06-06 17:03:29",paid_nonbrand
10029,"2012-06-06 17:18:21",paid_nonbrand
10030,"2012-06-06 17:21:42",paid_nonbrand
10031,"2012-06-06 17:22:49",paid_nonbrand
10032,"2012-06-06 17:26:55",paid_nonbrand
10033,"2012-06-06 17:29:20",paid_nonbrand
10034,"2012-06-06 17:37:05",paid_nonbrand
10035,"2012-06-06 17:37:38",paid_nonbrand
10036,"2012-06-06 17:38:54",paid_nonbrand
10037,"2012-06-06 17:39:24",paid_nonbrand
10038,"2012-06-06 17:45:26",paid_nonbrand
10039,"2012-06-06 17:49:58",paid_nonbrand
10040,"2012-06-06 17:50:16",paid_nonbrand
10041,"2012-06-06 17:56:15",paid_nonbrand
10042,"2012-06-06 18:04:14",paid_nonbrand
10043,"2012-06-06 18:06:46",paid_nonbrand
10044,"2012-06-06 18:27:21",paid_nonbrand
10045,"2012-06-06 18:33:25",paid_nonbrand
10046,"2012-06-06 18:35:06",paid_nonbrand
10047,"2012-06-06 18:39:01",paid_nonbrand
10048,"2012-06-06 18:40:47",paid_nonbrand
10049,"2012-06-06 18:42:40",paid_nonbrand
10050,"2012-06-06 18:47:19",paid_nonbrand
10051,"2012-06-06 18:51:07",direct_type_in
10052,"2012-06-06 19:27:38",paid_nonbrand
10053,"2012-06-06 19:31:00",direct_type_in
10054,"2012-06-06 19:34:51",paid_nonbrand
10055,"2012-06-06 19:36:21",paid_nonbrand
10056,"2012-06-06 19:50:47",paid_nonbrand
10057,"2012-06-06 20:09:00",organic_search
10058,"2012-06-06 20:13:04",organic_search
10059,"2012-06-06 20:23:35",paid_nonbrand
10060,"2012-06-06 20:31:42",paid_nonbrand
10061,"2012-06-06 20:41:15",paid_nonbrand
10062,"2012-06-06 20:44:00",paid_nonbrand
10063,"2012-06-06 20:47:09",paid_nonbrand
10064,"2012-06-06 20:47:51",paid_nonbrand
10065,"2012-06-06 21:02:52",paid_nonbrand
10066,"2012-06-06 21:07:55",paid_nonbrand
10067,"2012-06-06 21:09:41",paid_nonbrand
10068,"2012-06-06 21:11:00",paid_nonbrand
10069,"2012-06-06 21:16:49",paid_nonbrand
10070,"2012-06-06 21:17:43",paid_nonbrand
10071,"2012-06-06 21:28:18",paid_nonbrand
10072,"2012-06-06 21:35:26",paid_brand
10073,"2012-06-06 21:46:52",paid_nonbrand
10074,"2012-06-06 21:48:43",paid_nonbrand
10075,"2012-06-06 21:49:21",direct_type_in
10076,"2012-06-06 21:57:34",paid_nonbrand
10077,"2012-06-06 22:16:27",paid_nonbrand
10078,"2012-06-06 22:29:16",paid_nonbrand
10079,"2012-06-06 22:42:24",paid_nonbrand
10080,"2012-06-06 22:45:50",paid_nonbrand
10081,"2012-06-06 22:49:58",paid_nonbrand
10082,"2012-06-06 23:12:41",paid_nonbrand
10083,"2012-06-06 23:38:39",paid_nonbrand
10084,"2012-06-06 23:48:42",paid_nonbrand
10085,"2012-06-07 00:17:06",paid_nonbrand
10086,"2012-06-07 00:17:08",paid_nonbrand
10087,"2012-06-07 00:23:07",paid_nonbrand
10088,"2012-06-07 00:23:51",paid_nonbrand
10089,"2012-06-07 00:24:51",direct_type_in
10090,"2012-06-07 00:25:18",direct_type_in
10091,"2012-06-07 00:37:11",paid_nonbrand
10092,"2012-06-07 01:06:22",paid_nonbrand
10093,"2012-06-07 01:29:18",organic_search
10094,"2012-06-07 01:56:46",organic_search
10095,"2012-06-07 02:10:38",paid_nonbrand
10096,"2012-06-07 02:15:18",paid_nonbrand
10097,"2012-06-07 03:35:22",paid_nonbrand
10098,"2012-06-07 05:00:03",paid_nonbrand
10099,"2012-06-07 05:09:42",paid_nonbrand
10100,"2012-06-07 05:15:50",paid_nonbrand
10101,"2012-06-07 06:11:44",paid_nonbrand
10102,"2012-06-07 06:15:20",paid_nonbrand
10103,"2012-06-07 06:16:52",paid_nonbrand
10104,"2012-06-07 06:19:12",paid_nonbrand
10105,"2012-06-07 06:23:46",paid_nonbrand
10106,"2012-06-07 06:29:12",paid_nonbrand
10107,"2012-06-07 06:43:19",paid_nonbrand
10108,"2012-06-07 07:06:19",paid_nonbrand
10109,"2012-06-07 07:31:00",paid_nonbrand
10110,"2012-06-07 07:48:29",paid_nonbrand
10111,"2012-06-07 08:16:31",paid_nonbrand
10112,"2012-06-07 08:17:32",paid_nonbrand
10113,"2012-06-07 08:24:39",paid_nonbrand
10114,"2012-06-07 08:32:36",paid_nonbrand
10115,"2012-06-07 08:33:51",paid_nonbrand
10116,"2012-06-07 08:35:15",paid_nonbrand
10117,"2012-06-07 08:42:48",paid_nonbrand
10118,"2012-06-07 08:54:38",paid_nonbrand
10119,"2012-06-07 08:55:15",paid_nonbrand
10120,"2012-06-07 09:16:41",paid_nonbrand
10121,"2012-06-07 09:17:27",organic_search
10122,"2012-06-07 09:17:46",paid_nonbrand
10123,"2012-06-07 09:18:32",paid_nonbrand
10124,"2012-06-07 09:19:04",paid_nonbrand
10125,"2012-06-07 09:20:53",paid_nonbrand
10126,"2012-06-07 09:28:19",organic_search
10127,"2012-06-07 09:35:19",paid_nonbrand
10128,"2012-06-07 09:41:18",paid_nonbrand
10129,"2012-06-07 09:43:59",paid_nonbrand
10130,"2012-06-07 09:50:04",paid_nonbrand
10131,"2012-06-07 09:57:53",paid_nonbrand
10132,"2012-06-07 10:04:07",paid_nonbrand
10133,"2012-06-07 10:11:50",paid_nonbrand
10134,"2012-06-07 10:23:39",paid_nonbrand
10135,"2012-06-07 10:26:11",paid_nonbrand
10136,"2012-06-07 10:39:58",paid_nonbrand
10137,"2012-06-07 10:42:58",paid_nonbrand
10138,"2012-06-07 10:45:54",paid_nonbrand
10139,"2012-06-07 10:58:10",paid_nonbrand
10140,"2012-06-07 11:06:10",paid_nonbrand
10141,"2012-06-07 11:06:41",paid_nonbrand
10142,"2012-06-07 11:13:45",paid_nonbrand
10143,"2012-06-07 11:18:22",paid_nonbrand
10144,"2012-06-07 11:25:34",paid_nonbrand
10145,"2012-06-07 11:27:18",paid_nonbrand
10146,"2012-06-07 11:27:23",paid_nonbrand
10147,"2012-06-07 11:29:52",paid_nonbrand
10148,"2012-06-07 11:33:02",paid_nonbrand
10149,"2012-06-07 11:33:17",paid_nonbrand
10150,"2012-06-07 11:34:15",paid_nonbrand
10151,"2012-06-07 11:35:00",paid_nonbrand
10152,"2012-06-07 11:41:51",paid_nonbrand
10153,"2012-06-07 11:43:25",paid_nonbrand
10154,"2012-06-07 11:53:13",paid_nonbrand
10155,"2012-06-07 11:55:33",paid_nonbrand
10156,"2012-06-07 12:03:54",direct_type_in
10157,"2012-06-07 12:05:37",paid_nonbrand
10158,"2012-06-07 12:13:31",organic_search
10159,"2012-06-07 12:21:15",paid_nonbrand
10160,"2012-06-07 12:26:41",paid_nonbrand
10161,"2012-06-07 12:27:44",paid_brand
10162,"2012-06-07 12:29:39",paid_nonbrand
10163,"2012-06-07 12:30:12",paid_nonbrand
10164,"2012-06-07 12:33:40",paid_nonbrand
10165,"2012-06-07 12:34:09",paid_nonbrand
10166,"2012-06-07 12:34:18",paid_nonbrand
10167,"2012-06-07 12:35:10",paid_nonbrand
10168,"2012-06-07 12:39:11",paid_nonbrand
10169,"2012-06-07 12:39:25",paid_nonbrand
10170,"2012-06-07 12:40:07",paid_nonbrand
10171,"2012-06-07 12:40:39",direct_type_in
10172,"2012-06-07 12:45:27",paid_nonbrand
10173,"2012-06-07 12:49:54",paid_nonbrand
10174,"2012-06-07 12:51:47",paid_nonbrand
10175,"2012-06-07 13:06:31",paid_nonbrand
10176,"2012-06-07 13:11:14",paid_nonbrand
10177,"2012-06-07 13:25:57",paid_nonbrand
10178,"2012-06-07 13:26:13",paid_nonbrand
10179,"2012-06-07 13:37:19",paid_nonbrand
10180,"2012-06-07 13:43:40",organic_search
10181,"2012-06-07 13:44:55",paid_nonbrand
10182,"2012-06-07 13:53:00",paid_nonbrand
10183,"2012-06-07 13:57:13",paid_nonbrand
10184,"2012-06-07 14:03:37",paid_nonbrand
10185,"2012-06-07 14:08:48",paid_nonbrand
10186,"2012-06-07 14:14:57",paid_nonbrand
10187,"2012-06-07 14:18:00",paid_nonbrand
10188,"2012-06-07 14:18:28",paid_nonbrand
10189,"2012-06-07 14:19:34",paid_nonbrand
10190,"2012-06-07 14:23:05",paid_nonbrand
10191,"2012-06-07 14:27:42",paid_nonbrand
10192,"2012-06-07 14:37:35",paid_nonbrand
10193,"2012-06-07 14:39:10",paid_nonbrand
10194,"2012-06-07 14:52:09",paid_nonbrand
10195,"2012-06-07 15:04:49",paid_nonbrand
10196,"2012-06-07 15:06:01",paid_nonbrand
10197,"2012-06-07 15:07:30",paid_nonbrand
10198,"2012-06-07 15:13:01",paid_nonbrand
10199,"2012-06-07 15:24:57",paid_nonbrand
10200,"2012-06-07 15:27:50",paid_nonbrand
10201,"2012-06-07 15:28:17",paid_nonbrand
10202,"2012-06-07 15:37:18",paid_nonbrand
10203,"2012-06-07 15:40:58",paid_nonbrand
10204,"2012-06-07 15:45:33",paid_nonbrand
10205,"2012-06-07 15:46:28",paid_brand
10206,"2012-06-07 15:48:11",paid_brand
10207,"2012-06-07 15:54:41",paid_nonbrand
10208,"2012-06-07 15:57:11",paid_nonbrand
10209,"2012-06-07 15:57:21",paid_nonbrand
10210,"2012-06-07 16:02:25",paid_nonbrand
10211,"2012-06-07 16:21:37",paid_nonbrand
10212,"2012-06-07 16:37:42",paid_nonbrand
10213,"2012-06-07 16:50:18",paid_brand
10214,"2012-06-07 16:50:46",paid_nonbrand
10215,"2012-06-07 16:58:13",paid_nonbrand
10216,"2012-06-07 17:01:09",paid_nonbrand
10217,"2012-06-07 17:09:53",paid_nonbrand
10218,"2012-06-07 17:18:06",paid_nonbrand
10219,"2012-06-07 17:23:43",paid_nonbrand
10220,"2012-06-07 17:36:12",paid_nonbrand
10221,"2012-06-07 17:42:24",paid_nonbrand
10222,"2012-06-07 17:43:17",paid_nonbrand
10223,"2012-06-07 17:48:15",paid_nonbrand
10224,"2012-06-07 17:51:57",direct_type_in
10225,"2012-06-07 18:01:26",paid_nonbrand
10226,"2012-06-07 18:02:16",paid_nonbrand
10227,"2012-06-07 18:10:35",paid_nonbrand
10228,"2012-06-07 18:10:52",paid_nonbrand
10229,"2012-06-07 18:11:28",paid_nonbrand
10230,"2012-06-07 18:15:15",paid_nonbrand
10231,"2012-06-07 18:20:01",paid_nonbrand
10232,"2012-06-07 18:21:24",paid_nonbrand
10233,"2012-06-07 18:22:24",paid_nonbrand
10234,"2012-06-07 18:23:35",paid_nonbrand
10235,"2012-06-07 18:24:23",paid_nonbrand
10236,"2012-06-07 18:47:21",paid_nonbrand
10237,"2012-06-07 18:48:23",paid_nonbrand
10238,"2012-06-07 18:58:32",paid_nonbrand
10239,"2012-06-07 19:15:02",paid_nonbrand
10240,"2012-06-07 19:43:30",paid_nonbrand
10241,"2012-06-07 19:43:58",paid_nonbrand
10242,"2012-06-07 20:16:43",paid_nonbrand
10243,"2012-06-07 20:24:41",direct_type_in
10244,"2012-06-07 20:37:16",paid_nonbrand
10245,"2012-06-07 20:38:41",paid_nonbrand
10246,"2012-06-07 21:21:17",paid_nonbrand
10247,"2012-06-07 21:26:11",paid_nonbrand
10248,"2012-06-07 21:36:59",paid_nonbrand
10249,"2012-06-07 21:37:23",paid_nonbrand
10250,"2012-06-07 21:44:34",paid_brand
10251,"2012-06-07 21:51:06",paid_nonbrand
10252,"2012-06-07 21:54:48",paid_nonbrand
10253,"2012-06-07 21:57:26",organic_search
10254,"2012-06-07 22:16:15",paid_nonbrand
10255,"2012-06-07 22:17:39",paid_nonbrand
10256,"2012-06-07 22:31:50",paid_nonbrand
10257,"2012-06-07 22:33:54",paid_nonbrand
10258,"2012-06-07 22:54:54",paid_nonbrand
10259,"2012-06-07 23:00:29",direct_type_in
10260,"2012-06-07 23:24:24",paid_nonbrand
10261,"2012-06-07 23:25:30",paid_nonbrand
10262,"2012-06-07 23:27:47",paid_nonbrand
10263,"2012-06-07 23:29:26",paid_nonbrand
10264,"2012-06-07 23:44:48",paid_nonbrand
10265,"2012-06-07 23:49:11",paid_nonbrand
10266,"2012-06-08 00:10:57",paid_nonbrand
10267,"2012-06-08 00:37:51",paid_nonbrand
10268,"2012-06-08 01:25:03",paid_nonbrand
10269,"2012-06-08 01:27:21",organic_search
10270,"2012-06-08 01:36:01",paid_nonbrand
10271,"2012-06-08 01:53:48",paid_nonbrand
10272,"2012-06-08 02:06:01",paid_nonbrand
10273,"2012-06-08 02:22:21",paid_nonbrand
10274,"2012-06-08 03:07:32",paid_nonbrand
10275,"2012-06-08 03:25:26",paid_nonbrand
10276,"2012-06-08 04:07:16",paid_nonbrand
10277,"2012-06-08 06:09:35",direct_type_in
10278,"2012-06-08 06:20:34",organic_search
10279,"2012-06-08 06:21:43",paid_nonbrand
10280,"2012-06-08 06:30:07",paid_nonbrand
10281,"2012-06-08 07:04:56",paid_nonbrand
10282,"2012-06-08 07:39:10",paid_nonbrand
10283,"2012-06-08 07:44:47",paid_nonbrand
10284,"2012-06-08 07:52:50",paid_brand
10285,"2012-06-08 08:17:06",paid_nonbrand
10286,"2012-06-08 08:17:20",paid_nonbrand
10287,"2012-06-08 08:43:39",paid_nonbrand
10288,"2012-06-08 08:52:25",paid_nonbrand
10289,"2012-06-08 08:53:39",paid_nonbrand
10290,"2012-06-08 08:55:28",paid_nonbrand
10291,"2012-06-08 08:59:26",paid_nonbrand
10292,"2012-06-08 09:01:36",paid_nonbrand
10293,"2012-06-08 09:02:19",paid_nonbrand
10294,"2012-06-08 09:12:33",direct_type_in
10295,"2012-06-08 09:13:57",paid_nonbrand
10296,"2012-06-08 09:18:14",paid_nonbrand
10297,"2012-06-08 09:22:55",paid_nonbrand
10298,"2012-06-08 09:36:50",paid_nonbrand
10299,"2012-06-08 09:43:59",paid_nonbrand
10300,"2012-06-08 09:47:28",paid_nonbrand
10301,"2012-06-08 09:51:42",paid_nonbrand
10302,"2012-06-08 10:04:10",paid_nonbrand
10303,"2012-06-08 10:18:41",paid_nonbrand
10304,"2012-06-08 10:23:41",paid_nonbrand
10305,"2012-06-08 10:30:52",paid_nonbrand
10306,"2012-06-08 10:31:28",paid_nonbrand
10307,"2012-06-08 10:32:41",paid_nonbrand
10308,"2012-06-08 10:32:46",paid_nonbrand
10309,"2012-06-08 10:33:14",paid_nonbrand
10310,"2012-06-08 10:33:52",paid_nonbrand
10311,"2012-06-08 10:59:16",paid_nonbrand
10312,"2012-06-08 11:03:39",paid_nonbrand
10313,"2012-06-08 11:05:28",paid_nonbrand
10314,"2012-06-08 11:19:34",paid_nonbrand
10315,"2012-06-08 11:23:41",paid_nonbrand
10316,"2012-06-08 11:34:07",paid_nonbrand
10317,"2012-06-08 11:38:33",paid_nonbrand
10318,"2012-06-08 11:44:48",paid_nonbrand
10319,"2012-06-08 11:45:14",organic_search
10320,"2012-06-08 11:50:18",paid_nonbrand
10321,"2012-06-08 11:56:19",paid_nonbrand
10322,"2012-06-08 11:58:36",paid_nonbrand
10323,"2012-06-08 12:01:32",paid_nonbrand
10324,"2012-06-08 12:02:22",paid_brand
10325,"2012-06-08 12:24:23",direct_type_in
10326,"2012-06-08 12:25:55",paid_nonbrand
10327,"2012-06-08 12:43:36",paid_nonbrand
10328,"2012-06-08 12:49:21",paid_nonbrand
10329,"2012-06-08 12:54:55",paid_nonbrand
10330,"2012-06-08 12:59:12",paid_nonbrand
10331,"2012-06-08 13:04:41",paid_nonbrand
10332,"2012-06-08 13:16:16",paid_nonbrand
10333,"2012-06-08 13:30:25",paid_nonbrand
10334,"2012-06-08 13:34:19",paid_nonbrand
10335,"2012-06-08 13:45:44",paid_nonbrand
10336,"2012-06-08 13:46:57",paid_nonbrand
10337,"2012-06-08 14:02:24",paid_nonbrand
10338,"2012-06-08 14:04:06",paid_nonbrand
10339,"2012-06-08 14:06:41",paid_nonbrand
10340,"2012-06-08 14:28:49",paid_nonbrand
10341,"2012-06-08 14:33:17",paid_nonbrand
10342,"2012-06-08 14:39:35",paid_nonbrand
10343,"2012-06-08 14:47:04",paid_nonbrand
10344,"2012-06-08 14:49:55",paid_nonbrand
10345,"2012-06-08 14:52:53",direct_type_in
10346,"2012-06-08 15:06:50",paid_nonbrand
10347,"2012-06-08 15:08:37",paid_nonbrand
10348,"2012-06-08 15:16:23",paid_nonbrand
10349,"2012-06-08 15:21:39",paid_nonbrand
10350,"2012-06-08 15:21:55",paid_nonbrand
10351,"2012-06-08 15:26:16",paid_nonbrand
10352,"2012-06-08 15:35:47",paid_nonbrand
10353,"2012-06-08 15:41:18",paid_nonbrand
10354,"2012-06-08 15:46:00",paid_nonbrand
10355,"2012-06-08 15:46:25",paid_nonbrand
10356,"2012-06-08 15:49:15",paid_nonbrand
10357,"2012-06-08 16:05:50",paid_nonbrand
10358,"2012-06-08 16:12:56",paid_brand
10359,"2012-06-08 16:15:45",organic_search
10360,"2012-06-08 16:18:21",paid_nonbrand
10361,"2012-06-08 16:30:59",paid_nonbrand
10362,"2012-06-08 16:31:46",paid_nonbrand
10363,"2012-06-08 16:38:17",paid_brand
10364,"2012-06-08 16:40:15",paid_nonbrand
10365,"2012-06-08 16:45:41",paid_nonbrand
10366,"2012-06-08 16:47:50",paid_nonbrand
10367,"2012-06-08 16:49:48",paid_nonbrand
10368,"2012-06-08 16:51:48",paid_nonbrand
10369,"2012-06-08 16:53:02",paid_nonbrand
10370,"2012-06-08 16:55:27",paid_nonbrand
10371,"2012-06-08 17:07:33",paid_nonbrand
10372,"2012-06-08 17:20:55",paid_nonbrand
10373,"2012-06-08 17:26:03",paid_nonbrand
10374,"2012-06-08 17:32:16",paid_nonbrand
10375,"2012-06-08 17:34:47",organic_search
10376,"2012-06-08 17:39:18",paid_brand
10377,"2012-06-08 18:10:59",paid_nonbrand
10378,"2012-06-08 18:22:48",paid_nonbrand
10379,"2012-06-08 18:31:49",paid_nonbrand
10380,"2012-06-08 18:36:40",paid_nonbrand
10381,"2012-06-08 18:38:51",paid_nonbrand
10382,"2012-06-08 18:57:06",paid_nonbrand
10383,"2012-06-08 18:58:41",paid_nonbrand
10384,"2012-06-08 19:10:58",paid_nonbrand
10385,"2012-06-08 19:15:45",paid_brand
10386,"2012-06-08 19:27:15",paid_nonbrand
10387,"2012-06-08 19:39:44",paid_brand
10388,"2012-06-08 19:45:48",paid_nonbrand
10389,"2012-06-08 19:57:48",paid_nonbrand
10390,"2012-06-08 20:08:25",paid_nonbrand
