user_id,new_session_id,repeat_session_id
166394,191823,NULL
166395,191824,NULL
166396,191825,NULL
166397,191826,NULL
166398,191827,NULL
166399,191828,224515
166400,191829,NULL
166401,191830,NULL
166402,191831,NULL
166403,191832,209572
166403,191832,215989
166403,191832,221600
166404,191833,NULL
166405,191834,219293
166406,191835,NULL
166407,191836,NULL
166408,191837,NULL
166409,191838,NULL
166410,191840,NULL
166411,191841,NULL
166412,191843,196879
166413,191845,NULL
166414,191847,NULL
166415,191848,NULL
166416,191849,NULL
166417,191851,217010
166418,191852,NULL
166419,191853,NULL
166420,191854,NULL
166421,191856,NULL
166422,191857,NULL
166423,191858,NULL
166424,191859,NULL
166425,191861,NULL
166426,191862,NULL
166427,191863,NULL
166428,191864,NULL
166429,191866,NULL
166430,191868,NULL
166431,191869,NULL
166432,191870,NULL
166433,191871,NULL
166434,191872,NULL
166435,191873,225606
166436,191875,NULL
166437,191876,221877
166438,191877,NULL
166439,191878,NULL
166440,191879,NULL
166441,191880,NULL
166442,191881,NULL
166443,191882,NULL
166444,191884,NULL
166445,191885,218495
166445,191885,238786
166445,191885,251226
166446,191886,NULL
166447,191887,NULL
166448,191888,NULL
166449,191889,NULL
166450,191890,205725
166450,191890,209207
166450,191890,220830
166451,191891,NULL
166452,191892,NULL
166453,191893,NULL
166454,191894,204057
166454,191894,217970
166454,191894,228274
166455,191895,NULL
166456,191896,NULL
166457,191897,NULL
166458,191899,NULL
166459,191900,NULL
166460,191901,NULL
166461,191902,NULL
166462,191903,NULL
166463,191904,NULL
166464,191905,NULL
166465,191906,NULL
166466,191907,NULL
166467,191908,219964
166468,191910,NULL
166469,191911,NULL
166470,191912,NULL
166471,191913,NULL
166472,191914,220553
166473,191915,NULL
166474,191916,NULL
166475,191917,NULL
166476,191918,NULL
166477,191919,NULL
166478,191920,NULL
166479,191921,NULL
166480,191922,198005
166480,191922,209160
166480,191922,216913
166481,191923,NULL
166482,191924,NULL
166483,191926,NULL
166484,191927,195976
166484,191927,207264
166484,191927,218150
166485,191928,NULL
166486,191929,NULL
166487,191930,NULL
166488,191931,226467
166488,191931,245390
166488,191931,261183
166489,191933,NULL
166490,191934,NULL
166491,191935,NULL
166492,191936,205490
166493,191937,NULL
166494,191938,NULL
166495,191939,NULL
166496,191941,208874
166497,191942,NULL
166498,191943,NULL
166499,191944,NULL
166500,191945,NULL
166501,191946,209480
166501,191946,214013
166501,191946,220003
166502,191947,NULL
166503,191948,NULL
166504,191949,NULL
166505,191951,NULL
166506,191952,NULL
166507,191953,NULL
166508,191954,NULL
166509,191956,NULL
166510,191957,NULL
166511,191958,NULL
166512,191959,NULL
166513,191960,NULL
166514,191961,NULL
166515,191962,NULL
166516,191963,NULL
166517,191964,NULL
166518,191966,NULL
166519,191967,210401
166519,191967,228849
166519,191967,230969
166520,191968,NULL
166521,191969,NULL
166522,191970,NULL
166523,191972,NULL
166524,191973,NULL
166525,191975,NULL
166526,191976,NULL
166527,191977,NULL
166528,191978,NULL
166529,191979,NULL
166530,191980,NULL
166531,191982,NULL
166532,191983,NULL
166533,191984,NULL
166534,191985,NULL
166535,191987,225180
166535,191987,240347
166535,191987,245986
166536,191988,NULL
166537,191989,217517
166538,191990,206458
166539,191992,226793
166540,191993,NULL
166541,191994,NULL
166542,191996,218934
166543,191997,NULL
166544,191998,NULL
166545,191999,NULL
166546,192000,212605
166547,192002,NULL
166548,192003,204204
166548,192003,218926
166548,192003,226818
166549,192004,NULL
166550,192005,NULL
166551,192006,NULL
166552,192007,NULL
166553,192008,215927
166554,192009,NULL
166555,192012,NULL
166556,192014,NULL
166557,192016,203965
166558,192017,NULL
166559,192018,NULL
166560,192019,NULL
166561,192021,NULL
166562,192022,NULL
166563,192023,196883
166563,192023,212221
166563,192023,214758
166564,192024,NULL
166565,192025,NULL
166566,192027,NULL
166567,192028,NULL
166568,192029,NULL
166569,192031,NULL
166570,192034,NULL
166571,192035,NULL
166572,192036,NULL
166573,192037,NULL
166574,192038,NULL
166575,192039,NULL
166576,192040,NULL
166577,192041,NULL
166578,192042,NULL
166579,192043,NULL
166580,192044,NULL
166581,192046,NULL
166582,192047,NULL
166583,192048,NULL
166584,192049,NULL
166585,192050,NULL
166586,192051,NULL
166587,192052,206067
166588,192054,206835
166589,192055,NULL
166590,192057,NULL
166591,192058,203012
166592,192059,NULL
166593,192060,NULL
166594,192061,NULL
166595,192062,NULL
166596,192063,NULL
166597,192064,NULL
166598,192066,NULL
166599,192067,NULL
166600,192068,NULL
166601,192069,196638
166602,192071,NULL
166603,192072,NULL
166604,192073,NULL
166605,192074,NULL
166606,192075,NULL
166607,192077,NULL
166608,192078,NULL
166609,192079,NULL
166610,192080,NULL
166611,192081,NULL
166612,192082,NULL
166613,192083,NULL
166614,192084,NULL
166615,192085,NULL
166616,192086,NULL
166617,192087,NULL
166618,192088,NULL
166619,192089,NULL
166620,192090,NULL
166621,192092,226667
166621,192092,243648
166621,192092,252744
166622,192093,NULL
166623,192096,NULL
166624,192097,NULL
166625,192098,NULL
166626,192099,NULL
166627,192100,NULL
166628,192101,NULL
166629,192102,NULL
166630,192103,NULL
166631,192104,NULL
166632,192105,NULL
166633,192106,NULL
166634,192107,NULL
166635,192108,NULL
166636,192109,NULL
166637,192111,NULL
166638,192112,NULL
166639,192113,NULL
166640,192115,211046
166641,192116,NULL
166642,192118,NULL
166643,192120,NULL
166644,192121,NULL
166645,192122,NULL
166646,192123,201765
166647,192124,NULL
166648,192125,NULL
166649,192127,NULL
166650,192128,NULL
166651,192130,NULL
166652,192131,NULL
166653,192132,202612
166654,192133,NULL
166655,192134,NULL
166656,192135,NULL
166657,192136,223789
166658,192137,NULL
166659,192138,NULL
166660,192139,NULL
166661,192141,219199
166662,192142,212622
166662,192142,219576
166662,192142,229927
166663,192143,NULL
166664,192144,213515
166665,192145,NULL
166666,192146,NULL
166667,192147,NULL
166668,192148,NULL
166669,192149,NULL
166670,192150,NULL
166671,192151,198583
166672,192152,NULL
166673,192153,224812
166674,192154,NULL
166675,192155,NULL
166676,192156,226729
166677,192157,NULL
166678,192158,NULL
166679,192159,NULL
166680,192160,215853
166681,192162,NULL
166682,192163,NULL
166683,192164,NULL
166684,192165,NULL
166685,192166,NULL
166686,192167,NULL
166687,192168,NULL
166688,192169,NULL
166689,192170,NULL
166690,192171,NULL
166691,192172,NULL
166692,192173,207805
166693,192174,NULL
166694,192175,NULL
166695,192176,NULL
166696,192177,NULL
166697,192178,NULL
166698,192179,NULL
166699,192180,202692
166700,192182,NULL
166701,192183,NULL
166702,192184,NULL
166703,192185,NULL
166704,192186,NULL
166705,192187,NULL
166706,192188,NULL
166707,192189,NULL
166708,192190,NULL
166709,192192,NULL
166710,192193,NULL
166711,192194,NULL
166712,192195,NULL
166713,192196,NULL
166714,192197,224294
166715,192198,NULL
166716,192199,NULL
166717,192200,NULL
166718,192201,NULL
166719,192202,NULL
166720,192204,226288
166721,192205,NULL
166722,192206,NULL
166723,192207,NULL
166724,192209,NULL
166725,192210,206998
166726,192211,228208
166727,192212,NULL
166728,192213,NULL
166729,192214,NULL
166730,192215,NULL
166731,192216,NULL
166732,192218,NULL
166733,192220,NULL
166734,192221,NULL
166735,192222,NULL
166736,192223,NULL
166737,192225,NULL
166738,192226,NULL
166739,192228,199164
166740,192230,NULL
166741,192231,NULL
166742,192232,NULL
166743,192233,NULL
166744,192234,NULL
166745,192235,NULL
166746,192236,199972
166747,192237,NULL
166748,192238,NULL
166749,192239,NULL
166750,192240,NULL
166751,192241,NULL
166752,192242,NULL
166753,192243,NULL
166754,192244,NULL
166755,192245,221867
166756,192246,NULL
166757,192247,NULL
166758,192249,212069
166759,192250,202158
166759,192250,217246
166759,192250,224576
166760,192251,199746
166761,192252,NULL
166762,192253,NULL
166763,192255,NULL
166764,192256,NULL
166765,192257,NULL
166766,192259,194702
166767,192260,NULL
166768,192261,NULL
166769,192262,NULL
166770,192263,NULL
166771,192265,NULL
166772,192266,NULL
166773,192268,NULL
166774,192269,NULL
166775,192271,NULL
166776,192272,NULL
166777,192273,NULL
166778,192274,NULL
166779,192275,217575
166780,192276,NULL
166781,192277,NULL
166782,192278,210491
166782,192278,225839
166782,192278,236615
166783,192279,NULL
166784,192280,NULL
166785,192281,NULL
166786,192282,219115
166786,192282,233737
166786,192282,249297
166787,192283,NULL
166788,192284,NULL
166789,192286,NULL
166790,192288,218933
166791,192289,NULL
166792,192290,NULL
166793,192291,NULL
166794,192292,NULL
166795,192293,NULL
166796,192294,NULL
166797,192295,NULL
166798,192296,NULL
166799,192297,NULL
166800,192298,NULL
166801,192299,NULL
166802,192300,NULL
166803,192302,NULL
166804,192303,NULL
166805,192304,NULL
166806,192305,NULL
166807,192306,NULL
166808,192307,NULL
166809,192308,NULL
166810,192310,NULL
166811,192311,NULL
166812,192312,227114
166813,192313,NULL
166814,192314,220268
166815,192315,NULL
166816,192316,NULL
166817,192318,211178
166817,192318,223123
166817,192318,235496
166818,192319,NULL
166819,192320,NULL
166820,192322,NULL
166821,192323,NULL
166822,192325,NULL
166823,192326,198949
166824,192327,196778
166825,192328,NULL
166826,192329,NULL
166827,192330,NULL
166828,192331,NULL
166829,192332,203119
166830,192335,NULL
166831,192336,NULL
166832,192338,NULL
166833,192339,NULL
166834,192340,NULL
166835,192341,NULL
166836,192342,206908
166837,192343,NULL
166838,192344,NULL
166839,192345,NULL
166840,192346,NULL
166841,192347,NULL
166842,192350,NULL
166843,192351,NULL
166844,192352,198911
166845,192353,NULL
166846,192354,206382
166847,192355,NULL
166848,192356,NULL
166849,192357,NULL
166850,192358,NULL
166851,192359,NULL
166852,192360,NULL
166853,192361,200729
166854,192362,NULL
166855,192364,NULL
166856,192365,NULL
166857,192366,NULL
166858,192368,NULL
166859,192371,NULL
166860,192372,NULL
166861,192373,NULL
166862,192374,NULL
166863,192375,NULL
166864,192378,199276
166865,192379,NULL
166866,192380,NULL
166867,192381,NULL
166868,192382,NULL
166869,192383,213743
166870,192384,205603
166871,192385,NULL
166872,192386,NULL
166873,192387,NULL
166874,192388,221020
166875,192389,NULL
166876,192390,NULL
166877,192391,205968
166878,192393,NULL
166879,192394,NULL
166880,192395,NULL
166881,192396,NULL
166882,192397,NULL
166883,192398,NULL
166884,192399,201635
166884,192399,213817
166884,192399,218794
166885,192400,NULL
166886,192402,NULL
166887,192403,NULL
166888,192404,NULL
166889,192405,215674
166890,192406,NULL
166891,192408,NULL
166892,192409,NULL
166893,192410,222692
166894,192411,NULL
166895,192412,NULL
166896,192413,NULL
166897,192414,NULL
166898,192415,NULL
166899,192416,NULL
166900,192417,NULL
166901,192418,NULL
166902,192419,NULL
166903,192420,NULL
166904,192421,NULL
166905,192422,216393
166906,192423,NULL
166907,192425,206314
166908,192426,NULL
166909,192427,NULL
166910,192428,NULL
166911,192429,205984
166912,192430,NULL
166913,192431,NULL
166914,192432,212060
166915,192433,NULL
166916,192435,NULL
166917,192436,NULL
166918,192437,NULL
166919,192439,NULL
166920,192440,NULL
166921,192441,NULL
166922,192442,NULL
166923,192443,NULL
166924,192445,227508
166925,192446,NULL
166926,192447,228786
166927,192448,NULL
166928,192449,NULL
166929,192450,NULL
166930,192451,NULL
166931,192453,219489
166932,192455,NULL
166933,192456,NULL
166934,192457,NULL
166935,192459,NULL
166936,192460,NULL
166937,192461,NULL
166938,192462,NULL
166939,192463,NULL
166940,192464,NULL
166941,192465,NULL
166942,192466,NULL
166943,192469,NULL
166944,192471,212809
166945,192472,NULL
166946,192473,NULL
166947,192474,198849
166948,192475,NULL
166949,192476,NULL
166950,192477,NULL
166951,192478,NULL
166952,192479,200814
166952,192479,220696
166952,192479,229020
166953,192480,195078
166953,192480,200263
166953,192480,212875
166954,192481,NULL
166955,192482,NULL
166956,192483,NULL
166957,192484,NULL
166958,192485,NULL
166959,192486,NULL
166960,192487,NULL
166961,192488,NULL
166962,192489,NULL
166963,192490,NULL
166964,192491,201495
166965,192492,NULL
166966,192493,NULL
166967,192495,NULL
166968,192496,NULL
166969,192497,NULL
166970,192498,NULL
166971,192500,NULL
166972,192501,NULL
166973,192502,NULL
166974,192503,NULL
166975,192504,NULL
166976,192505,211349
166976,192505,228933
166976,192505,231707
166977,192506,NULL
166978,192507,NULL
166979,192508,NULL
166980,192509,NULL
166981,192510,NULL
166982,192511,NULL
166983,192512,NULL
166984,192513,NULL
166985,192514,NULL
166986,192516,NULL
166987,192517,NULL
166988,192518,NULL
166989,192519,225696
166989,192519,234028
166989,192519,241523
166990,192520,NULL
166991,192521,NULL
166992,192522,NULL
166993,192525,NULL
166994,192526,NULL
166995,192527,NULL
166996,192528,NULL
166997,192529,NULL
166998,192530,NULL
166999,192531,219214
167000,192532,NULL
167001,192533,NULL
167002,192535,NULL
167003,192536,NULL
167004,192537,NULL
167005,192538,NULL
167006,192539,NULL
167007,192540,NULL
167008,192541,NULL
167009,192542,NULL
167010,192543,221625
167011,192544,NULL
167012,192545,225004
167013,192546,NULL
167014,192547,NULL
167015,192548,NULL
167016,192549,NULL
167017,192550,NULL
167018,192551,NULL
167019,192552,NULL
167020,192553,NULL
167021,192554,NULL
167022,192555,221808
167023,192557,NULL
167024,192558,NULL
167025,192561,NULL
167026,192562,NULL
167027,192564,NULL
167028,192565,224324
167028,192565,234894
167028,192565,244537
167029,192566,NULL
167030,192567,NULL
167031,192568,NULL
167032,192569,NULL
167033,192570,NULL
167034,192572,NULL
167035,192573,NULL
167036,192574,NULL
167037,192575,NULL
167038,192576,NULL
167039,192577,NULL
167040,192578,NULL
167041,192579,NULL
167042,192580,NULL
167043,192581,NULL
167044,192582,NULL
167045,192584,NULL
167046,192585,NULL
167047,192586,NULL
167048,192587,NULL
167049,192588,NULL
167050,192589,NULL
167051,192590,228767
167052,192591,NULL
167053,192592,NULL
167054,192593,NULL
167055,192594,NULL
167056,192595,NULL
167057,192596,NULL
167058,192597,NULL
167059,192598,NULL
167060,192599,NULL
167061,192600,207408
167061,192600,223920
167061,192600,230495
167062,192601,222858
167062,192601,226969
167062,192601,231275
167063,192602,NULL
167064,192603,195187
167065,192604,NULL
167066,192605,NULL
167067,192606,NULL
167068,192607,NULL
167069,192608,NULL
167070,192609,NULL
167071,192610,NULL
167072,192611,NULL
167073,192612,NULL
167074,192613,NULL
167075,192614,NULL
167076,192616,NULL
167077,192617,NULL
167078,192618,219658
167078,192618,230056
167078,192618,235126
167079,192619,207242
167080,192621,NULL
167081,192622,NULL
167082,192623,NULL
167083,192624,NULL
167084,192625,NULL
167085,192626,NULL
167086,192627,223860
167087,192628,NULL
167088,192629,NULL
167089,192630,NULL
167090,192631,NULL
167091,192633,NULL
167092,192634,198133
167093,192636,NULL
167094,192637,NULL
167095,192638,NULL
167096,192639,NULL
167097,192640,NULL
167098,192641,NULL
167099,192642,NULL
167100,192643,NULL
167101,192644,NULL
167102,192645,NULL
167103,192649,NULL
167104,192650,NULL
167105,192651,NULL
167106,192652,NULL
167107,192653,NULL
167108,192654,NULL
167109,192655,NULL
167110,192656,NULL
167111,192657,NULL
167112,192658,NULL
167113,192659,NULL
167114,192660,NULL
167115,192662,NULL
167116,192663,NULL
167117,192666,NULL
167118,192667,205494
167119,192668,NULL
167120,192669,NULL
167121,192671,204576
167122,192672,NULL
167123,192673,NULL
167124,192674,NULL
167125,192676,NULL
167126,192677,NULL
167127,192678,NULL
167128,192679,NULL
167129,192680,NULL
167130,192681,NULL
167131,192682,NULL
167132,192683,NULL
167133,192684,NULL
167134,192685,NULL
167135,192686,194341
167135,192686,216630
167135,192686,221583
167136,192687,NULL
167137,192688,214254
167137,192688,224430
167137,192688,227016
167138,192689,NULL
167139,192690,200520
167140,192691,NULL
167141,192692,203159
167142,192694,NULL
167143,192695,195677
167144,192696,NULL
167145,192698,NULL
167146,192699,NULL
167147,192700,NULL
167148,192701,NULL
167149,192702,NULL
167150,192703,NULL
167151,192705,NULL
167152,192706,NULL
167153,192707,NULL
167154,192709,213536
167155,192710,NULL
167156,192711,NULL
167157,192712,NULL
167158,192713,NULL
167159,192714,NULL
167160,192715,NULL
167161,192716,NULL
167162,192717,NULL
167163,192718,NULL
167164,192719,NULL
167165,192720,NULL
167166,192721,205171
167167,192722,NULL
167168,192723,NULL
167169,192724,NULL
167170,192725,NULL
167171,192726,NULL
167172,192728,NULL
167173,192729,NULL
167174,192730,200986
167175,192731,NULL
167176,192732,NULL
167177,192733,NULL
167178,192734,NULL
167179,192735,NULL
167180,192736,NULL
167181,192737,210983
167182,192738,NULL
167183,192739,NULL
167184,192740,NULL
167185,192741,NULL
167186,192742,NULL
167187,192743,214494
167188,192744,NULL
167189,192745,NULL
167190,192746,NULL
167191,192748,NULL
167192,192749,NULL
167193,192750,NULL
167194,192751,NULL
167195,192752,NULL
167196,192753,NULL
167197,192754,NULL
167198,192755,NULL
167199,192756,NULL
167200,192757,NULL
167201,192758,NULL
167202,192759,NULL
167203,192760,NULL
167204,192761,NULL
167205,192762,NULL
167206,192763,198903
167206,192763,209081
167206,192763,214767
167207,192764,224565
167208,192765,NULL
167209,192766,NULL
167210,192767,NULL
167211,192772,NULL
167212,192773,NULL
167213,192774,NULL
167214,192775,NULL
167215,192776,NULL
167216,192777,NULL
167217,192778,NULL
167218,192779,NULL
167219,192781,NULL
167220,192782,NULL
167221,192783,NULL
167222,192785,NULL
167223,192786,NULL
167224,192787,NULL
167225,192788,NULL
167226,192789,NULL
167227,192790,NULL
167228,192791,NULL
167229,192792,NULL
167230,192794,NULL
167231,192795,217103
167231,192795,221754
167231,192795,225277
167232,192796,NULL
167233,192797,NULL
167234,192798,NULL
167235,192800,NULL
167236,192801,NULL
167237,192802,NULL
167238,192803,NULL
167239,192804,NULL
167240,192805,NULL
167241,192806,NULL
167242,192807,NULL
167243,192808,206922
167244,192809,NULL
167245,192810,NULL
167246,192811,NULL
167247,192812,217309
167248,192813,NULL
167249,192814,NULL
167250,192815,NULL
167251,192816,NULL
167252,192817,NULL
167253,192818,NULL
167254,192819,NULL
167255,192820,203339
167256,192821,NULL
167257,192822,NULL
167258,192823,NULL
167259,192824,NULL
167260,192825,NULL
167261,192827,NULL
167262,192828,207151
167262,192828,212662
167262,192828,221994
167263,192829,NULL
167264,192830,NULL
167265,192831,NULL
167266,192832,NULL
167267,192833,NULL
167268,192835,NULL
167269,192836,224317
167269,192836,237265
167269,192836,250940
167270,192838,NULL
167271,192839,215539
167272,192841,NULL
167273,192842,NULL
167274,192843,NULL
167275,192844,NULL
167276,192845,NULL
167277,192846,NULL
167278,192847,NULL
167279,192848,NULL
167280,192849,NULL
167281,192850,NULL
167282,192851,NULL
167283,192852,NULL
167284,192853,212317
167285,192854,NULL
167286,192855,NULL
167287,192856,196835
167288,192857,NULL
167289,192858,215072
167290,192859,NULL
167291,192861,NULL
167292,192862,NULL
167293,192863,NULL
167294,192864,NULL
167295,192866,204725
167296,192867,NULL
167297,192868,NULL
167298,192869,NULL
167299,192870,217376
167299,192870,228926
167299,192870,233330
167300,192871,216014
167301,192872,NULL
167302,192873,NULL
167303,192874,NULL
167304,192876,NULL
167305,192878,NULL
167306,192879,NULL
167307,192880,206806
167307,192880,219420
167307,192880,222761
167308,192881,213202
167309,192882,NULL
167310,192883,NULL
167311,192884,NULL
167312,192885,NULL
167313,192886,NULL
167314,192887,220547
167315,192888,207607
167316,192889,NULL
167317,192890,NULL
167318,192892,NULL
167319,192893,214512
167320,192894,NULL
167321,192895,NULL
167322,192896,NULL
167323,192897,NULL
167324,192898,NULL
167325,192899,NULL
167326,192900,NULL
167327,192901,NULL
167328,192902,NULL
167329,192903,NULL
167330,192904,NULL
167331,192906,NULL
167332,192907,NULL
167333,192908,NULL
167334,192909,NULL
167335,192910,NULL
167336,192911,NULL
167337,192912,224897
167338,192913,215566
167339,192915,203200
167340,192916,NULL
167341,192919,NULL
167342,192920,NULL
167343,192921,NULL
167344,192923,NULL
167345,192924,NULL
167346,192925,NULL
167347,192926,NULL
167348,192929,NULL
167349,192930,NULL
167350,192931,NULL
167351,192932,NULL
167352,192933,NULL
167353,192934,NULL
167354,192935,206923
167355,192937,NULL
167356,192938,NULL
167357,192940,NULL
167358,192941,NULL
167359,192942,226184
167360,192943,NULL
167361,192944,NULL
167362,192945,NULL
167363,192946,NULL
167364,192947,221006
167365,192948,195065
167366,192949,NULL
167367,192950,NULL
167368,192951,NULL
167369,192952,NULL
167370,192954,220664
167370,192954,226856
167370,192954,236583
167371,192955,NULL
167372,192956,NULL
167373,192957,NULL
167374,192958,NULL
167375,192959,NULL
167376,192960,NULL
167377,192961,NULL
167378,192962,NULL
167379,192963,NULL
167380,192964,NULL
167381,192965,228151
167382,192966,NULL
167383,192967,NULL
167384,192968,NULL
167385,192969,208472
167386,192970,NULL
167387,192971,NULL
167388,192972,NULL
167389,192973,NULL
167390,192974,NULL
167391,192975,NULL
167392,192976,NULL
167393,192977,NULL
167394,192980,NULL
167395,192982,NULL
167396,192983,NULL
167397,192984,NULL
167398,192985,NULL
167399,192986,207446
167400,192987,NULL
167401,192990,NULL
167402,192991,NULL
167403,192992,NULL
167404,192993,NULL
167405,192994,NULL
167406,192995,204443
167407,192996,NULL
167408,192997,NULL
167409,192998,NULL
167410,192999,224737
167410,192999,232006
167410,192999,244528
167411,193000,NULL
167412,193001,NULL
167413,193002,NULL
167414,193003,NULL
167415,193004,NULL
167416,193006,NULL
167417,193007,218304
167418,193008,226902
167419,193009,NULL
167420,193010,NULL
167421,193011,NULL
167422,193012,NULL
167423,193013,215888
167423,193013,236518
167423,193013,243673
167424,193014,NULL
167425,193015,NULL
167426,193016,NULL
167427,193017,NULL
167428,193018,NULL
167429,193019,NULL
167430,193020,208315
167431,193021,NULL
167432,193022,NULL
167433,193023,NULL
167434,193024,NULL
167435,193025,NULL
167436,193026,NULL
167437,193027,NULL
167438,193028,NULL
167439,193030,NULL
167440,193031,NULL
167441,193032,NULL
167442,193033,NULL
167443,193034,NULL
167444,193035,222706
167444,193035,236886
167444,193035,237774
167445,193036,NULL
167446,193038,226179
167446,193038,230946
167446,193038,240336
167447,193039,223847
167447,193039,237251
167447,193039,249483
167448,193040,NULL
167449,193041,NULL
167450,193043,NULL
167451,193044,NULL
167452,193045,220368
167453,193046,NULL
167454,193047,198141
167455,193048,NULL
167456,193049,NULL
167457,193050,222057
167457,193050,234075
167457,193050,246579
167458,193051,NULL
167459,193052,NULL
167460,193053,222775
167461,193054,NULL
167462,193055,NULL
167463,193056,NULL
167464,193057,NULL
167465,193058,NULL
167466,193060,NULL
167467,193061,NULL
167468,193063,NULL
167469,193064,NULL
167470,193067,NULL
167471,193068,NULL
167472,193069,NULL
167473,193070,209522
167474,193071,NULL
167475,193072,NULL
167476,193073,NULL
167477,193074,NULL
167478,193075,NULL
167479,193076,216273
167480,193078,NULL
167481,193079,NULL
167482,193080,NULL
167483,193081,NULL
167484,193082,NULL
167485,193083,NULL
167486,193085,NULL
167487,193087,NULL
167488,193088,NULL
167489,193089,NULL
167490,193090,NULL
167491,193091,NULL
167492,193092,NULL
167493,193093,NULL
167494,193094,NULL
167495,193096,NULL
167496,193097,NULL
167497,193098,NULL
167498,193099,NULL
167499,193100,NULL
167500,193101,NULL
167501,193102,NULL
167502,193106,NULL
167503,193107,NULL
167504,193108,NULL
167505,193109,NULL
167506,193110,NULL
167507,193111,NULL
167508,193112,NULL
167509,193113,NULL
167510,193114,NULL
167511,193115,NULL
167512,193116,NULL
167513,193117,NULL
167514,193118,NULL
167515,193119,NULL
167516,193121,NULL
167517,193122,NULL
167518,193123,NULL
167519,193124,NULL
167520,193125,NULL
167521,193126,NULL
167522,193129,NULL
167523,193130,NULL
167524,193131,NULL
167525,193132,NULL
167526,193133,NULL
167527,193135,NULL
167528,193136,NULL
167529,193137,NULL
167530,193139,206017
167531,193140,NULL
167532,193141,NULL
167533,193142,215482
167534,193143,NULL
167535,193145,NULL
167536,193146,NULL
167537,193147,NULL
167538,193148,NULL
167539,193150,NULL
167540,193151,207511
167541,193152,NULL
167542,193153,NULL
167543,193154,NULL
167544,193155,228915
167545,193156,NULL
167546,193157,NULL
167547,193158,NULL
167548,193159,NULL
167549,193160,NULL
167550,193161,NULL
167551,193162,NULL
167552,193163,NULL
167553,193165,NULL
167554,193166,NULL
167555,193168,197969
167556,193169,NULL
167557,193170,NULL
167558,193171,219037
167559,193172,226931
167560,193173,NULL
167561,193175,NULL
167562,193176,NULL
167563,193177,199056
167564,193178,NULL
167565,193180,213551
167566,193181,NULL
167567,193182,NULL
167568,193183,NULL
167569,193184,NULL
167570,193186,NULL
167571,193187,NULL
167572,193189,208803
167573,193190,NULL
167574,193191,NULL
167575,193193,NULL
167576,193194,NULL
167577,193195,NULL
167578,193196,NULL
167579,193197,NULL
167580,193198,NULL
167581,193199,219586
167581,193199,232970
167581,193199,241144
167582,193200,NULL
167583,193201,NULL
167584,193202,NULL
167585,193203,NULL
167586,193204,NULL
167587,193205,NULL
167588,193206,NULL
167589,193207,NULL
167590,193208,NULL
167591,193209,NULL
167592,193210,NULL
167593,193211,NULL
167594,193213,228081
167595,193214,NULL
167596,193215,NULL
167597,193216,NULL
167598,193217,NULL
167599,193220,227128
167599,193220,240668
167599,193220,244468
167600,193223,NULL
167601,193224,NULL
167602,193225,NULL
167603,193226,NULL
167604,193227,NULL
167605,193229,NULL
167606,193230,211462
167606,193230,216109
167606,193230,227414
167607,193231,NULL
167608,193232,NULL
167609,193233,NULL
167610,193234,NULL
167611,193235,NULL
167612,193236,NULL
167613,193237,NULL
167614,193239,NULL
167615,193240,NULL
167616,193241,NULL
167617,193242,NULL
167618,193244,NULL
167619,193246,NULL
167620,193248,NULL
167621,193249,NULL
167622,193250,NULL
167623,193251,NULL
167624,193254,NULL
167625,193255,212828
167626,193256,NULL
167627,193258,NULL
167628,193259,194104
167629,193260,227902
167630,193261,NULL
167631,193262,NULL
167632,193263,NULL
167633,193264,207712
167634,193266,218269
167635,193267,NULL
167636,193268,NULL
167637,193269,NULL
167638,193270,NULL
167639,193271,NULL
167640,193272,NULL
167641,193273,NULL
167642,193274,216708
167643,193275,NULL
167644,193276,NULL
167645,193277,NULL
167646,193278,NULL
167647,193279,NULL
167648,193280,NULL
167649,193281,NULL
167650,193282,NULL
167651,193283,NULL
167652,193284,NULL
167653,193285,219875
167654,193287,NULL
167655,193288,NULL
167656,193289,NULL
167657,193291,NULL
167658,193292,NULL
167659,193293,NULL
167660,193294,NULL
167661,193295,NULL
167662,193296,NULL
167663,193297,NULL
167664,193298,NULL
167665,193299,NULL
167666,193300,NULL
167667,193302,NULL
167668,193303,NULL
167669,193305,224644
167670,193306,NULL
167671,193307,214886
167672,193308,NULL
167673,193310,NULL
167674,193311,NULL
167675,193312,NULL
167676,193313,NULL
167677,193314,NULL
167678,193316,NULL
167679,193317,NULL
167680,193318,216513
167681,193319,NULL
167682,193320,NULL
167683,193322,NULL
167684,193323,228554
167685,193324,NULL
167686,193325,NULL
167687,193327,NULL
167688,193328,NULL
167689,193330,NULL
167690,193331,NULL
167691,193332,NULL
167692,193333,NULL
167693,193335,NULL
167694,193336,NULL
167695,193338,NULL
167696,193339,NULL
167697,193340,NULL
167698,193341,NULL
167699,193343,NULL
167700,193344,NULL
167701,193345,NULL
167702,193346,NULL
167703,193347,NULL
167704,193348,NULL
167705,193349,222492
167706,193350,NULL
167707,193351,NULL
167708,193352,220519
167708,193352,240230
167708,193352,247919
167709,193353,216244
167710,193354,NULL
167711,193355,NULL
167712,193356,NULL
167713,193357,NULL
167714,193358,NULL
167715,193359,NULL
167716,193360,NULL
167717,193361,NULL
167718,193362,NULL
167719,193363,NULL
167720,193365,NULL
167721,193366,NULL
167722,193367,219028
167723,193368,NULL
167724,193370,NULL
167725,193371,NULL
167726,193373,NULL
167727,193374,NULL
