website_session_id,first_pageview_id,count_pageviews,landing_page,session_created_at
12019,24208,6,/the-original-mr-fuzzy,"2012-06-20 20:41:05"
12019,24208,6,/cart,"2012-06-20 20:42:33"
12019,24208,6,/shipping,"2012-06-20 20:44:12"
12019,24208,6,/billing,"2012-06-20 20:45:36"
12020,24209,3,/lander-1,"2012-06-20 20:34:26"
12020,24209,3,/products,"2012-06-20 20:37:16"
12020,24209,3,/the-original-mr-fuzzy,"2012-06-20 20:39:33"
12021,24214,1,/lander-1,"2012-06-20 20:41:14"
12022,24218,1,/home,"2012-06-20 20:54:20"
12024,24220,3,/home,"2012-06-20 21:35:10"
12024,24220,3,/products,"2012-06-20 21:39:39"
12024,24220,3,/the-original-mr-fuzzy,"2012-06-20 21:42:02"
12025,24221,1,/home,"2012-06-20 21:36:21"
12026,24224,1,/lander-1,"2012-06-20 22:24:02"
12027,24225,1,/home,"2012-06-20 22:33:10"
12028,24226,7,/lander-1,"2012-06-20 22:39:42"
12028,24226,7,/products,"2012-06-20 22:42:28"
12028,24226,7,/the-original-mr-fuzzy,"2012-06-20 22:42:52"
12028,24226,7,/cart,"2012-06-20 22:45:56"
12028,24226,7,/shipping,"2012-06-20 22:48:09"
12028,24226,7,/billing,"2012-06-20 22:49:28"
12028,24226,7,/thank-you-for-your-order,"2012-06-20 22:54:44"
12029,24233,1,/home,"2012-06-20 23:14:42"
12030,24234,6,/lander-1,"2012-06-21 00:21:55"
12030,24234,6,/products,"2012-06-21 00:22:47"
12030,24234,6,/the-original-mr-fuzzy,"2012-06-21 00:26:15"
12030,24234,6,/cart,"2012-06-21 00:29:27"
12030,24234,6,/shipping,"2012-06-21 00:31:37"
12030,24234,6,/billing,"2012-06-21 00:33:38"
12031,24236,1,/lander-1,"2012-06-21 00:24:37"
12032,24237,3,/lander-1,"2012-06-21 00:25:19"
12032,24237,3,/products,"2012-06-21 00:28:22"
12032,24237,3,/the-original-mr-fuzzy,"2012-06-21 00:30:58"
12033,24244,1,/home,"2012-06-21 00:37:37"
12034,24245,3,/lander-1,"2012-06-21 00:38:53"
12034,24245,3,/products,"2012-06-21 00:39:31"
12034,24245,3,/the-original-mr-fuzzy,"2012-06-21 00:41:51"
12035,24248,1,/lander-1,"2012-06-21 00:49:12"
12036,24249,1,/lander-1,"2012-06-21 00:55:20"
12037,24250,2,/home,"2012-06-21 01:04:58"
12037,24250,2,/products,"2012-06-21 01:09:08"
12038,24252,1,/lander-1,"2012-06-21 01:33:53"
12039,24253,1,/lander-1,"2012-06-21 01:40:43"
12040,24254,1,/home,"2012-06-21 01:46:00"
12041,24255,1,/home,"2012-06-21 02:03:28"
12042,24256,1,/home,"2012-06-21 02:04:27"
12043,24257,1,/home,"2012-06-21 02:27:16"
12044,24258,1,/lander-1,"2012-06-21 02:30:43"
12045,24259,2,/lander-1,"2012-06-21 03:00:21"
12045,24259,2,/products,"2012-06-21 03:02:44"
12046,24261,3,/lander-1,"2012-06-21 03:19:57"
12046,24261,3,/products,"2012-06-21 03:21:10"
12046,24261,3,/the-original-mr-fuzzy,"2012-06-21 03:24:48"
12047,24264,7,/home,"2012-06-21 04:42:32"
12047,24264,7,/products,"2012-06-21 04:44:48"
12047,24264,7,/the-original-mr-fuzzy,"2012-06-21 04:46:53"
12047,24264,7,/cart,"2012-06-21 04:49:38"
12047,24264,7,/shipping,"2012-06-21 04:53:31"
12047,24264,7,/billing,"2012-06-21 04:56:24"
12047,24264,7,/thank-you-for-your-order,"2012-06-21 04:58:24"
12048,24266,2,/lander-1,"2012-06-21 04:46:06"
12048,24266,2,/products,"2012-06-21 04:48:44"
12049,24268,1,/lander-1,"2012-06-21 04:47:49"
12050,24272,1,/lander-1,"2012-06-21 04:53:52"
12051,24275,1,/lander-1,"2012-06-21 05:10:03"
12052,24276,1,/lander-1,"2012-06-21 05:11:28"
12053,24277,3,/home,"2012-06-21 05:11:51"
12053,24277,3,/products,"2012-06-21 05:13:23"
12053,24277,3,/the-original-mr-fuzzy,"2012-06-21 05:17:02"
12054,24278,3,/lander-1,"2012-06-21 05:12:53"
12054,24278,3,/products,"2012-06-21 05:18:02"
12054,24278,3,/the-original-mr-fuzzy,"2012-06-21 05:20:59"
12056,24284,1,/lander-1,"2012-06-21 06:02:18"
12057,24289,1,/home,"2012-06-21 06:28:21"
12058,24290,3,/home,"2012-06-21 06:38:59"
12058,24290,3,/products,"2012-06-21 06:43:02"
12058,24290,3,/the-original-mr-fuzzy,"2012-06-21 06:47:10"
12059,24293,1,/home,"2012-06-21 07:00:46"
12060,24294,3,/lander-1,"2012-06-21 07:11:02"
12060,24294,3,/products,"2012-06-21 07:14:58"
12060,24294,3,/the-original-mr-fuzzy,"2012-06-21 07:15:58"
12061,24297,1,/home,"2012-06-21 07:18:04"
12062,24298,1,/lander-1,"2012-06-21 07:19:29"
12063,24299,3,/lander-1,"2012-06-21 07:46:20"
12063,24299,3,/products,"2012-06-21 07:49:07"
12063,24299,3,/the-original-mr-fuzzy,"2012-06-21 07:50:18"
12065,24303,7,/home,"2012-06-21 08:01:51"
12065,24303,7,/products,"2012-06-21 08:06:18"
12065,24303,7,/the-original-mr-fuzzy,"2012-06-21 08:08:57"
12065,24303,7,/cart,"2012-06-21 08:11:44"
12065,24303,7,/shipping,"2012-06-21 08:12:25"
12065,24303,7,/billing,"2012-06-21 08:14:37"
12065,24303,7,/thank-you-for-your-order,"2012-06-21 08:15:41"
12066,24306,1,/home,"2012-06-21 08:08:59"
12067,24311,3,/home,"2012-06-21 08:16:45"
12067,24311,3,/products,"2012-06-21 08:17:43"
12067,24311,3,/the-original-mr-fuzzy,"2012-06-21 08:18:20"
12069,24315,4,/home,"2012-06-21 09:07:47"
12069,24315,4,/products,"2012-06-21 09:09:43"
12069,24315,4,/the-original-mr-fuzzy,"2012-06-21 09:13:28"
12069,24315,4,/cart,"2012-06-21 09:15:43"
12070,24316,1,/lander-1,"2012-06-21 09:08:16"
12071,24318,2,/home,"2012-06-21 09:09:43"
12071,24318,2,/products,"2012-06-21 09:14:21"
12072,24322,2,/home,"2012-06-21 09:22:11"
12072,24322,2,/products,"2012-06-21 09:27:21"
12074,24325,1,/lander-1,"2012-06-21 09:31:16"
12076,24327,1,/lander-1,"2012-06-21 09:41:29"
12077,24328,5,/home,"2012-06-21 09:42:09"
12077,24328,5,/products,"2012-06-21 09:44:19"
12077,24328,5,/the-original-mr-fuzzy,"2012-06-21 09:47:40"
12077,24328,5,/cart,"2012-06-21 09:50:09"
12077,24328,5,/shipping,"2012-06-21 09:51:21"
12078,24329,2,/home,"2012-06-21 09:44:08"
12078,24329,2,/products,"2012-06-21 09:46:44"
12079,24331,3,/lander-1,"2012-06-21 09:44:47"
12079,24331,3,/products,"2012-06-21 09:47:59"
12079,24331,3,/the-original-mr-fuzzy,"2012-06-21 09:48:51"
12080,24335,1,/home,"2012-06-21 09:48:34"
12081,24337,3,/home,"2012-06-21 09:49:30"
12081,24337,3,/products,"2012-06-21 09:53:47"
12081,24337,3,/the-original-mr-fuzzy,"2012-06-21 09:56:40"
12082,24342,1,/home,"2012-06-21 10:28:42"
12083,24343,1,/home,"2012-06-21 10:33:01"
12084,24344,2,/home,"2012-06-21 10:33:12"
12084,24344,2,/products,"2012-06-21 10:38:11"
12085,24346,1,/home,"2012-06-21 10:42:48"
12086,24347,7,/home,"2012-06-21 10:50:24"
12086,24347,7,/products,"2012-06-21 10:54:26"
12086,24347,7,/the-original-mr-fuzzy,"2012-06-21 10:57:07"
12086,24347,7,/cart,"2012-06-21 10:58:43"
12086,24347,7,/shipping,"2012-06-21 11:02:22"
12086,24347,7,/billing,"2012-06-21 11:04:22"
12086,24347,7,/thank-you-for-your-order,"2012-06-21 11:10:30"
12087,24349,3,/home,"2012-06-21 10:56:53"
12087,24349,3,/products,"2012-06-21 10:59:00"
12087,24349,3,/the-original-mr-fuzzy,"2012-06-21 11:03:34"
12088,24357,2,/lander-1,"2012-06-21 11:28:32"
12088,24357,2,/products,"2012-06-21 11:30:15"
12089,24359,1,/lander-1,"2012-06-21 11:33:04"
12091,24363,1,/lander-1,"2012-06-21 11:48:45"
12092,24364,1,/home,"2012-06-21 11:52:59"
12094,24366,1,/home,"2012-06-21 11:57:40"
12095,24368,2,/lander-1,"2012-06-21 12:16:23"
12095,24368,2,/products,"2012-06-21 12:21:28"
12096,24369,1,/lander-1,"2012-06-21 12:21:08"
12097,24371,1,/home,"2012-06-21 12:31:22"
12098,24372,1,/lander-1,"2012-06-21 12:43:29"
12099,24373,1,/lander-1,"2012-06-21 12:48:37"
12100,24374,1,/lander-1,"2012-06-21 12:50:54"
12101,24375,6,/home,"2012-06-21 12:51:26"
12101,24375,6,/products,"2012-06-21 12:57:05"
12101,24375,6,/the-original-mr-fuzzy,"2012-06-21 12:58:20"
12101,24375,6,/cart,"2012-06-21 13:02:08"
12101,24375,6,/shipping,"2012-06-21 13:05:43"
12101,24375,6,/billing,"2012-06-21 13:08:49"
12102,24376,1,/lander-1,"2012-06-21 12:53:01"
12103,24378,1,/home,"2012-06-21 12:57:06"
12104,24379,2,/lander-1,"2012-06-21 12:57:31"
12104,24379,2,/products,"2012-06-21 13:01:34"
12105,24385,3,/lander-1,"2012-06-21 13:10:34"
12105,24385,3,/products,"2012-06-21 13:14:28"
12105,24385,3,/the-original-mr-fuzzy,"2012-06-21 13:16:39"
12106,24388,3,/lander-1,"2012-06-21 13:29:46"
12106,24388,3,/products,"2012-06-21 13:31:14"
12106,24388,3,/the-original-mr-fuzzy,"2012-06-21 13:33:45"
12107,24391,1,/home,"2012-06-21 13:35:14"
12108,24392,1,/lander-1,"2012-06-21 13:42:43"
12109,24393,2,/lander-1,"2012-06-21 13:43:18"
12109,24393,2,/products,"2012-06-21 13:47:29"
12110,24394,1,/lander-1,"2012-06-21 13:44:33"
12111,24396,1,/lander-1,"2012-06-21 13:49:25"
12112,24397,1,/lander-1,"2012-06-21 13:52:41"
12114,24399,1,/home,"2012-06-21 14:17:41"
12115,24400,1,/home,"2012-06-21 14:18:46"
12116,24401,2,/home,"2012-06-21 14:19:05"
12116,24401,2,/products,"2012-06-21 14:19:41"
12118,24406,1,/lander-1,"2012-06-21 14:26:30"
12119,24408,1,/lander-1,"2012-06-21 14:31:58"
12120,24409,2,/home,"2012-06-21 14:37:51"
12120,24409,2,/products,"2012-06-21 14:39:38"
12121,24411,3,/lander-1,"2012-06-21 14:48:35"
12121,24411,3,/products,"2012-06-21 14:52:42"
12121,24411,3,/the-original-mr-fuzzy,"2012-06-21 14:56:04"
12122,24412,3,/lander-1,"2012-06-21 14:49:20"
12122,24412,3,/products,"2012-06-21 14:50:03"
12122,24412,3,/the-original-mr-fuzzy,"2012-06-21 14:53:47"
12123,24415,6,/home,"2012-06-21 14:53:34"
12123,24415,6,/products,"2012-06-21 14:58:43"
12123,24415,6,/the-original-mr-fuzzy,"2012-06-21 15:02:34"
12123,24415,6,/cart,"2012-06-21 15:05:22"
12123,24415,6,/shipping,"2012-06-21 15:08:23"
12123,24415,6,/billing,"2012-06-21 15:08:46"
12124,24418,3,/home,"2012-06-21 14:56:55"
12124,24418,3,/products,"2012-06-21 14:58:09"
12124,24418,3,/the-original-mr-fuzzy,"2012-06-21 15:01:34"
12125,24426,1,/home,"2012-06-21 15:15:37"
12126,24427,3,/home,"2012-06-21 15:19:39"
12126,24427,3,/products,"2012-06-21 15:23:49"
12126,24427,3,/the-original-mr-fuzzy,"2012-06-21 15:24:39"
12127,24428,6,/home,"2012-06-21 15:21:07"
12127,24428,6,/products,"2012-06-21 15:24:50"
12127,24428,6,/the-original-mr-fuzzy,"2012-06-21 15:27:21"
12127,24428,6,/cart,"2012-06-21 15:29:33"
12127,24428,6,/shipping,"2012-06-21 15:30:00"
12127,24428,6,/billing,"2012-06-21 15:31:02"
12129,24436,1,/home,"2012-06-21 15:27:54"
12130,24440,3,/lander-1,"2012-06-21 15:34:15"
12130,24440,3,/products,"2012-06-21 15:37:09"
12130,24440,3,/the-original-mr-fuzzy,"2012-06-21 15:38:39"
12131,24443,1,/lander-1,"2012-06-21 15:38:45"
12133,24445,1,/home,"2012-06-21 15:42:03"
12134,24446,1,/lander-1,"2012-06-21 15:42:39"
12136,24454,1,/home,"2012-06-21 15:54:46"
12137,24456,1,/lander-1,"2012-06-21 15:59:38"
12138,24457,1,/home,"2012-06-21 16:04:42"
12139,24458,1,/home,"2012-06-21 16:05:37"
12140,24459,3,/home,"2012-06-21 16:07:23"
12140,24459,3,/products,"2012-06-21 16:12:49"
12140,24459,3,/the-original-mr-fuzzy,"2012-06-21 16:14:03"
12141,24460,7,/lander-1,"2012-06-21 16:07:43"
12141,24460,7,/products,"2012-06-21 16:09:21"
12141,24460,7,/the-original-mr-fuzzy,"2012-06-21 16:12:41"
12141,24460,7,/cart,"2012-06-21 16:16:26"
12141,24460,7,/shipping,"2012-06-21 16:18:22"
12141,24460,7,/billing,"2012-06-21 16:21:37"
12141,24460,7,/thank-you-for-your-order,"2012-06-21 16:25:33"
12143,24475,6,/home,"2012-06-21 16:49:03"
12143,24475,6,/products,"2012-06-21 16:53:56"
12143,24475,6,/the-original-mr-fuzzy,"2012-06-21 16:54:12"
12143,24475,6,/cart,"2012-06-21 16:58:06"
12143,24475,6,/shipping,"2012-06-21 16:59:05"
12143,24475,6,/billing,"2012-06-21 17:01:51"
12144,24476,1,/lander-1,"2012-06-21 16:50:08"
12146,24484,1,/home,"2012-06-21 17:06:55"
12147,24485,6,/lander-1,"2012-06-21 17:07:02"
12147,24485,6,/products,"2012-06-21 17:07:47"
12147,24485,6,/the-original-mr-fuzzy,"2012-06-21 17:10:33"
12147,24485,6,/cart,"2012-06-21 17:12:17"
12147,24485,6,/shipping,"2012-06-21 17:14:02"
12147,24485,6,/billing,"2012-06-21 17:15:44"
12149,24488,1,/home,"2012-06-21 17:10:16"
12150,24493,6,/home,"2012-06-21 17:43:05"
12150,24493,6,/products,"2012-06-21 17:44:49"
12150,24493,6,/the-original-mr-fuzzy,"2012-06-21 17:48:45"
12150,24493,6,/cart,"2012-06-21 17:52:34"
12150,24493,6,/shipping,"2012-06-21 17:54:28"
12150,24493,6,/billing,"2012-06-21 17:57:17"
12151,24495,3,/home,"2012-06-21 17:47:23"
12151,24495,3,/products,"2012-06-21 17:48:23"
12151,24495,3,/the-original-mr-fuzzy,"2012-06-21 17:50:39"
12152,24500,1,/home,"2012-06-21 17:54:01"
12153,24503,2,/home,"2012-06-21 17:57:52"
12153,24503,2,/products,"2012-06-21 18:03:16"
12154,24505,1,/lander-1,"2012-06-21 18:09:46"
12155,24506,1,/lander-1,"2012-06-21 18:14:39"
12156,24507,3,/home,"2012-06-21 18:25:27"
12156,24507,3,/products,"2012-06-21 18:30:11"
12156,24507,3,/the-original-mr-fuzzy,"2012-06-21 18:33:52"
12157,24508,1,/home,"2012-06-21 18:28:28"
12158,24511,6,/home,"2012-06-21 18:37:00"
12158,24511,6,/products,"2012-06-21 18:41:22"
12158,24511,6,/the-original-mr-fuzzy,"2012-06-21 18:43:54"
12158,24511,6,/cart,"2012-06-21 18:46:27"
12158,24511,6,/shipping,"2012-06-21 18:50:21"
12158,24511,6,/billing,"2012-06-21 18:53:08"
12159,24512,1,/home,"2012-06-21 18:39:33"
12160,24517,4,/lander-1,"2012-06-21 18:50:58"
12160,24517,4,/products,"2012-06-21 18:53:06"
12160,24517,4,/the-original-mr-fuzzy,"2012-06-21 18:54:29"
12160,24517,4,/cart,"2012-06-21 18:55:20"
12161,24520,2,/lander-1,"2012-06-21 18:53:47"
12161,24520,2,/products,"2012-06-21 18:59:22"
12162,24523,1,/lander-1,"2012-06-21 18:56:35"
12164,24526,6,/home,"2012-06-21 18:59:41"
12164,24526,6,/products,"2012-06-21 19:04:36"
12164,24526,6,/the-original-mr-fuzzy,"2012-06-21 19:08:05"
12164,24526,6,/cart,"2012-06-21 19:11:34"
12164,24526,6,/shipping,"2012-06-21 19:14:16"
12164,24526,6,/billing,"2012-06-21 19:16:31"
12165,24528,1,/home,"2012-06-21 19:04:55"
12166,24529,1,/home,"2012-06-21 19:06:54"
12167,24531,1,/home,"2012-06-21 19:08:51"
12168,24535,7,/home,"2012-06-21 19:38:52"
12168,24535,7,/products,"2012-06-21 19:39:56"
12168,24535,7,/the-original-mr-fuzzy,"2012-06-21 19:44:08"
12168,24535,7,/cart,"2012-06-21 19:47:39"
12168,24535,7,/shipping,"2012-06-21 19:49:06"
12168,24535,7,/billing,"2012-06-21 19:51:38"
12168,24535,7,/thank-you-for-your-order,"2012-06-21 19:59:44"
12169,24540,1,/lander-1,"2012-06-21 19:49:38"
12170,24542,1,/lander-1,"2012-06-21 19:56:11"
12171,24543,1,/home,"2012-06-21 19:57:10"
12172,24545,1,/lander-1,"2012-06-21 20:02:28"
12173,24546,1,/lander-1,"2012-06-21 20:04:59"
12175,24549,3,/home,"2012-06-21 20:35:47"
12175,24549,3,/products,"2012-06-21 20:40:40"
12175,24549,3,/the-original-mr-fuzzy,"2012-06-21 20:43:57"
12176,24553,1,/home,"2012-06-21 20:46:51"
12177,24554,5,/home,"2012-06-21 20:52:53"
12177,24554,5,/products,"2012-06-21 20:58:17"
12177,24554,5,/the-original-mr-fuzzy,"2012-06-21 21:01:14"
12177,24554,5,/cart,"2012-06-21 21:04:19"
12177,24554,5,/shipping,"2012-06-21 21:06:46"
12178,24557,1,/home,"2012-06-21 21:03:45"
12180,24562,2,/lander-1,"2012-06-21 21:15:17"
12180,24562,2,/products,"2012-06-21 21:16:28"
12181,24564,1,/home,"2012-06-21 21:17:07"
12182,24565,2,/home,"2012-06-21 21:24:16"
12182,24565,2,/products,"2012-06-21 21:29:48"
12183,24567,1,/lander-1,"2012-06-21 21:29:55"
12184,24568,1,/lander-1,"2012-06-21 21:30:40"
12185,24569,1,/home,"2012-06-21 21:34:20"
12186,24570,1,/home,"2012-06-21 22:12:06"
12187,24571,1,/home,"2012-06-21 22:18:22"
12189,24573,1,/lander-1,"2012-06-21 23:03:15"
12190,24574,4,/lander-1,"2012-06-21 23:45:21"
12190,24574,4,/products,"2012-06-21 23:50:42"
12190,24574,4,/the-original-mr-fuzzy,"2012-06-21 23:55:22"
12190,24574,4,/cart,"2012-06-21 23:56:10"
12191,24575,3,/home,"2012-06-21 23:48:15"
12191,24575,3,/products,"2012-06-21 23:53:12"
12191,24575,3,/the-original-mr-fuzzy,"2012-06-21 23:54:09"
12192,24581,2,/home,"2012-06-22 00:13:20"
12192,24581,2,/products,"2012-06-22 00:16:40"
12193,24583,2,/home,"2012-06-22 00:36:26"
12193,24583,2,/products,"2012-06-22 00:39:41"
12194,24585,1,/lander-1,"2012-06-22 00:47:42"
12195,24586,1,/home,"2012-06-22 01:49:39"
12196,24587,2,/lander-1,"2012-06-22 01:51:49"
12196,24587,2,/products,"2012-06-22 01:54:15"
12197,24589,1,/lander-1,"2012-06-22 02:53:03"
12198,24590,3,/lander-1,"2012-06-22 02:57:25"
12198,24590,3,/products,"2012-06-22 03:02:12"
12198,24590,3,/the-original-mr-fuzzy,"2012-06-22 03:05:57"
12200,24596,1,/home,"2012-06-22 03:25:44"
12201,24597,1,/lander-1,"2012-06-22 03:50:17"
12202,24598,1,/lander-1,"2012-06-22 04:02:10"
12204,24601,5,/lander-1,"2012-06-22 04:30:50"
12204,24601,5,/products,"2012-06-22 04:33:13"
12204,24601,5,/the-original-mr-fuzzy,"2012-06-22 04:33:45"
12204,24601,5,/cart,"2012-06-22 04:35:21"
12204,24601,5,/shipping,"2012-06-22 04:35:44"
12205,24606,1,/home,"2012-06-22 06:11:14"
12206,24607,1,/lander-1,"2012-06-22 06:59:16"
12207,24608,2,/home,"2012-06-22 07:08:28"
12207,24608,2,/products,"2012-06-22 07:11:24"
12208,24609,1,/home,"2012-06-22 07:09:07"
12209,24611,1,/lander-1,"2012-06-22 07:15:49"
12210,24612,2,/home,"2012-06-22 07:17:05"
12210,24612,2,/products,"2012-06-22 07:18:48"
12211,24614,1,/lander-1,"2012-06-22 07:20:54"
12212,24615,3,/home,"2012-06-22 07:28:06"
12212,24615,3,/products,"2012-06-22 07:30:08"
12212,24615,3,/the-original-mr-fuzzy,"2012-06-22 07:34:08"
12213,24618,2,/lander-1,"2012-06-22 07:35:36"
12213,24618,2,/products,"2012-06-22 07:36:22"
12214,24620,2,/home,"2012-06-22 07:57:05"
12214,24620,2,/products,"2012-06-22 08:01:28"
12215,24621,1,/lander-1,"2012-06-22 08:00:51"
12217,24624,1,/lander-1,"2012-06-22 08:27:22"
12218,24625,1,/home,"2012-06-22 08:27:55"
12219,24629,1,/lander-1,"2012-06-22 08:32:51"
12220,24632,1,/lander-1,"2012-06-22 08:39:47"
12221,24634,1,/home,"2012-06-22 08:46:38"
12222,24635,1,/home,"2012-06-22 09:04:55"
12223,24636,1,/home,"2012-06-22 09:17:23"
12224,24637,1,/home,"2012-06-22 09:44:28"
12225,24638,1,/lander-1,"2012-06-22 09:45:19"
12226,24639,2,/lander-1,"2012-06-22 09:45:44"
12226,24639,2,/products,"2012-06-22 09:49:18"
12227,24640,1,/home,"2012-06-22 09:48:21"
12228,24641,1,/lander-1,"2012-06-22 09:48:35"
12229,24643,1,/lander-1,"2012-06-22 09:49:33"
12230,24644,6,/lander-1,"2012-06-22 10:04:48"
12230,24644,6,/products,"2012-06-22 10:07:44"
12230,24644,6,/the-original-mr-fuzzy,"2012-06-22 10:11:19"
12230,24644,6,/cart,"2012-06-22 10:13:46"
12230,24644,6,/shipping,"2012-06-22 10:15:50"
12230,24644,6,/billing,"2012-06-22 10:18:32"
12231,24646,3,/lander-1,"2012-06-22 10:08:37"
12231,24646,3,/products,"2012-06-22 10:09:33"
12231,24646,3,/the-original-mr-fuzzy,"2012-06-22 10:12:26"
12232,24651,1,/home,"2012-06-22 10:15:02"
12233,24654,2,/lander-1,"2012-06-22 10:21:00"
12233,24654,2,/products,"2012-06-22 10:24:47"
12234,24656,1,/lander-1,"2012-06-22 10:29:46"
12235,24657,3,/home,"2012-06-22 10:32:16"
12235,24657,3,/products,"2012-06-22 10:37:02"
12235,24657,3,/the-original-mr-fuzzy,"2012-06-22 10:40:28"
12236,24658,1,/home,"2012-06-22 10:34:52"
12237,24659,1,/home,"2012-06-22 10:36:51"
12238,24662,6,/lander-1,"2012-06-22 11:00:47"
12238,24662,6,/products,"2012-06-22 11:04:13"
12238,24662,6,/the-original-mr-fuzzy,"2012-06-22 11:08:02"
12238,24662,6,/cart,"2012-06-22 11:11:37"
12238,24662,6,/shipping,"2012-06-22 11:13:43"
12238,24662,6,/billing,"2012-06-22 11:15:49"
12240,24666,2,/home,"2012-06-22 11:08:34"
12240,24666,2,/products,"2012-06-22 11:10:32"
12242,24673,2,/lander-1,"2012-06-22 11:17:32"
12242,24673,2,/products,"2012-06-22 11:21:25"
12243,24676,7,/home,"2012-06-22 11:23:44"
12243,24676,7,/products,"2012-06-22 11:26:10"
12243,24676,7,/the-original-mr-fuzzy,"2012-06-22 11:30:36"
12243,24676,7,/cart,"2012-06-22 11:33:27"
12243,24676,7,/shipping,"2012-06-22 11:33:51"
12243,24676,7,/billing,"2012-06-22 11:35:54"
12243,24676,7,/thank-you-for-your-order,"2012-06-22 11:36:44"
12244,24677,1,/lander-1,"2012-06-22 11:25:47"
12245,24679,1,/home,"2012-06-22 11:29:07"
12246,24684,3,/lander-1,"2012-06-22 11:36:28"
12246,24684,3,/products,"2012-06-22 11:39:50"
12246,24684,3,/the-original-mr-fuzzy,"2012-06-22 11:40:34"
12247,24688,1,/home,"2012-06-22 11:41:03"
12248,24689,3,/home,"2012-06-22 11:41:15"
12248,24689,3,/products,"2012-06-22 11:42:55"
12248,24689,3,/the-original-mr-fuzzy,"2012-06-22 11:46:20"
12249,24692,6,/home,"2012-06-22 12:01:13"
12249,24692,6,/products,"2012-06-22 12:02:25"
12249,24692,6,/the-original-mr-fuzzy,"2012-06-22 12:03:46"
12249,24692,6,/cart,"2012-06-22 12:06:53"
12249,24692,6,/shipping,"2012-06-22 12:09:23"
12249,24692,6,/billing,"2012-06-22 12:10:07"
12250,24695,1,/home,"2012-06-22 12:04:34"
12251,24699,1,/home,"2012-06-22 12:17:55"
12252,24700,1,/home,"2012-06-22 12:23:34"
12253,24701,1,/lander-1,"2012-06-22 12:24:24"
12254,24702,6,/home,"2012-06-22 12:29:27"
12254,24702,6,/products,"2012-06-22 12:34:45"
12254,24702,6,/the-original-mr-fuzzy,"2012-06-22 12:35:27"
12254,24702,6,/cart,"2012-06-22 12:38:25"
12254,24702,6,/shipping,"2012-06-22 12:42:16"
12254,24702,6,/billing,"2012-06-22 12:45:17"
12255,24703,1,/lander-1,"2012-06-22 12:31:04"
12256,24706,2,/home,"2012-06-22 12:38:04"
12256,24706,2,/products,"2012-06-22 12:43:02"
12257,24708,3,/home,"2012-06-22 12:42:09"
12257,24708,3,/products,"2012-06-22 12:44:58"
12257,24708,3,/the-original-mr-fuzzy,"2012-06-22 12:48:36"
12258,24712,3,/lander-1,"2012-06-22 12:45:14"
12258,24712,3,/products,"2012-06-22 12:50:49"
12258,24712,3,/the-original-mr-fuzzy,"2012-06-22 12:53:20"
12259,24714,1,/home,"2012-06-22 12:45:53"
12260,24715,1,/home,"2012-06-22 12:48:09"
12261,24717,1,/home,"2012-06-22 12:50:21"
12262,24718,3,/lander-1,"2012-06-22 12:50:28"
12262,24718,3,/products,"2012-06-22 12:54:48"
12262,24718,3,/the-original-mr-fuzzy,"2012-06-22 12:56:16"
12263,24722,3,/home,"2012-06-22 12:56:07"
12263,24722,3,/products,"2012-06-22 13:00:51"
12263,24722,3,/the-original-mr-fuzzy,"2012-06-22 13:04:48"
12264,24725,6,/home,"2012-06-22 13:03:35"
12264,24725,6,/products,"2012-06-22 13:07:34"
12264,24725,6,/the-original-mr-fuzzy,"2012-06-22 13:09:25"
12264,24725,6,/cart,"2012-06-22 13:10:47"
12264,24725,6,/shipping,"2012-06-22 13:11:24"
12264,24725,6,/billing,"2012-06-22 13:12:14"
12265,24726,1,/home,"2012-06-22 13:04:21"
12266,24728,1,/lander-1,"2012-06-22 13:04:57"
12268,24735,3,/lander-1,"2012-06-22 13:13:48"
12268,24735,3,/products,"2012-06-22 13:15:20"
12268,24735,3,/the-original-mr-fuzzy,"2012-06-22 13:16:52"
12269,24738,1,/lander-1,"2012-06-22 13:15:51"
12270,24740,3,/lander-1,"2012-06-22 13:17:18"
12270,24740,3,/products,"2012-06-22 13:20:03"
12270,24740,3,/the-original-mr-fuzzy,"2012-06-22 13:21:56"
12271,24741,1,/lander-1,"2012-06-22 13:19:19"
12272,24744,1,/lander-1,"2012-06-22 13:28:14"
12274,24746,1,/home,"2012-06-22 13:29:32"
12275,24747,1,/lander-1,"2012-06-22 13:30:23"
12276,24749,1,/lander-1,"2012-06-22 13:35:09"
12277,24750,1,/home,"2012-06-22 13:41:28"
12278,24751,1,/home,"2012-06-22 13:46:55"
12279,24752,6,/lander-1,"2012-06-22 14:08:13"
12279,24752,6,/products,"2012-06-22 14:10:21"
12279,24752,6,/the-original-mr-fuzzy,"2012-06-22 14:14:57"
12279,24752,6,/cart,"2012-06-22 14:16:09"
12279,24752,6,/shipping,"2012-06-22 14:18:08"
12279,24752,6,/billing,"2012-06-22 14:18:49"
12280,24753,1,/home,"2012-06-22 14:09:22"
12282,24756,1,/home,"2012-06-22 14:13:42"
12283,24759,2,/home,"2012-06-22 14:17:54"
12283,24759,2,/products,"2012-06-22 14:18:37"
12284,24763,7,/lander-1,"2012-06-22 14:19:06"
12284,24763,7,/products,"2012-06-22 14:24:16"
12284,24763,7,/the-original-mr-fuzzy,"2012-06-22 14:28:07"
12284,24763,7,/cart,"2012-06-22 14:29:34"
12284,24763,7,/shipping,"2012-06-22 14:30:06"
